change,correlation_100,pvalue_100,correlation_20,pvalue_20,correlation_10,pvalue_10,correlation_5,pvalue_5
0,1.0,0.0,1.0,0.0,0.99999999999999989,0.0,1.0,0.0
2,0.99113775170729512,0.0,0.98190458283783688,0.0,0.9882093503782946,0.0,0.98449652834859425,0.0
4,0.98239704670421646,0.0,0.96498015203328602,0.0,0.97406489433361565,0.0,0.97156479154316722,0.0
6,0.97311488838496529,0.0,0.94018095442115868,0.0,0.95252470640847775,0.0,0.95804875573405324,0.0
8,0.96480737584713527,0.0,0.92505446113554524,0.0,0.93321576649825611,0.0,0.93457204912168301,0.0
10,0.95692154229092086,0.0,0.91146408966854664,0.0,0.92100498813328857,0.0,0.92598310226007585,0.0
12,0.94849661161443244,0.0,0.88803956571641207,0.0,0.90907646648422069,0.0,0.92367708596612685,0.0
14,0.94143669905856253,0.0,0.87233057310586504,0.0,0.90275964453388124,0.0,0.91975048884171573,0.0
16,0.93418270312289431,0.0,0.85982673924785724,0.0,0.89369406198034451,0.0,0.90704355576149731,0.0
18,0.92695560746172501,0.0,0.84627018665044917,0.0,0.87499009148465678,0.0,0.90337879086282957,0.0
20,0.92013217071903763,0.0,0.83170153146218717,0.0,0.85613594424581607,0.0,0.8915263827819887,0.0
22,0.91308744422199339,0.0,0.82022759141186585,0.0,0.84177901739634742,0.0,0.88315043217796685,0.0
24,0.9063744741116232,0.0,0.79788045922598527,0.0,0.83160291353505811,0.0,0.86671159907583939,0.0
26,0.90063361540720643,0.0,0.78662061607143952,0.0,0.82073766086434574,0.0,0.85714478298945529,0.0
28,0.8952144040266472,0.0,0.77963079332430218,0.0,0.81928537393796419,0.0,0.85064149742164286,0.0
30,0.88929927454629576,0.0,0.76674146529340226,0.0,0.80986880160857411,0.0,0.84930774132370168,0.0
32,0.88461123279683529,0.0,0.76005624604675148,0.0,0.79401621785281984,0.0,0.82778669714742792,0.0
34,0.87961254587138127,0.0,0.74918928698461518,0.0,0.79330889790538572,0.0,0.81771942215982274,0.0
36,0.8754252322498165,0.0,0.73878337750100098,0.0,0.77941349160438866,0.0,0.81061286495065843,0.0
38,0.87118718339882584,0.0,0.72769408973951188,0.0,0.75978194425371304,0.0,0.80064821527923802,0.0
40,0.86630784179168263,0.0,0.71901250986539966,0.0,0.7477742575918086,0.0,0.79819440107358419,0.0
42,0.8621388464025892,0.0,0.71124140116998236,0.0,0.74643360357956556,0.0,0.79325241365985599,0.0
44,0.85885225971326085,0.0,0.70370742352148319,0.0,0.7356019602133167,0.0,0.79825932008072098,0.0
46,0.85462264426295076,0.0,0.69085564195251037,0.0,0.71950372291758491,0.0,0.79894386006357254,0.0
48,0.85146936557661967,0.0,0.68478025804309317,0.0,0.70725202110711305,0.0,0.78194473660411834,0.0
50,0.84879774871155789,0.0,0.68070839980850162,0.0,0.70527927783113775,0.0,0.76106810902644495,0.0
52,0.8454821831359185,0.0,0.6726431425304209,0.0,0.69187154224125169,0.0,0.74338532405099789,0.0
