missing,correlation,pvalue,correlation_20,pvalue_20,correlation_10,pvalue_10,correlation_5,pvalue_5
18,0.8731579070628821,1.0313650792133555e-169,0.75730134536390792,7.3247976153006975e-35,0.7040966722958083,5.3995943068781791e-13,nan,nan
20,0.8620851633452532,1.7331084704753137e-165,0.75500337450625388,1.1633918826160678e-34,0.73023614401548687,7.2814503200953718e-14,nan,nan
22,0.85151360001803622,1.6703165620596208e-161,0.76594094664827461,1.2704883644030521e-35,0.67804356341121952,3.7081928607262536e-12,nan,nan
24,0.83678573224984032,1.0813356042275922e-155,0.75728273587955852,7.3523340404602964e-35,0.72815753207785194,8.5611703934512198e-14,nan,nan
26,0.82868001912613254,2.1501893903612431e-152,0.74639763758554056,6.498909662491569e-34,0.7654822897279826,4.3690722113604689e-15,nan,nan
28,0.81612811915473638,7.1319435503689141e-148,0.7361959090117407,4.8703802909813682e-33,0.73122582258901891,6.7401714803840581e-14,nan,nan
30,0.80510869386544381,1.2090900892247517e-143,0.71813511636731964,1.6107123656384218e-31,0.73164293887296761,6.5240739028520459e-14,nan,nan
32,0.79506472913137782,1.6324231395197802e-139,0.71644273665028813,2.2258246496964056e-31,0.66784987304034471,7.7322038384566537e-12,nan,nan
34,0.79132460141332861,1.3071767415445472e-137,0.71024680727449818,7.2274541546658329e-31,0.70219380723843838,6.2302945197059636e-13,nan,nan
36,0.77729120802286999,2.9838559221717383e-132,0.69261219087153292,1.9535123988823912e-29,0.67145826716988588,5.9684889551720105e-12,nan,nan
38,0.76696257474822516,3.0849228954807496e-128,0.71765653869228174,1.7651215261896039e-31,0.67075224072905726,6.2792862078485577e-12,nan,nan
40,0.75722891554207261,1.7166378356202692e-124,0.71474129397363362,3.0788377320080475e-31,0.6578772111929464,1.570457279806057e-11,nan,nan
42,0.74133651692221736,3.9100258601073916e-119,0.70265828703770883,3.0163181877690452e-30,0.73061017955135876,7.0720357153170919e-14,nan,nan
44,0.72864391537172091,6.755941247362649e-115,0.68034929596164884,1.8432796383279933e-28,0.65479584278187863,1.9507763259850999e-11,nan,nan
