change,correlation_100,pvalue_100,correlation_20,pvalue_20,correlation_10,pvalue_10,correlation_5,pvalue_5
0,0.99999999999999989,0.0,0.99999999999999989,0.0,0.99999999999999989,0.0,0.99999999999999989,0.0
65,0.52361083441892531,4.2068413897576395e-17,0.52361083441892531,4.2068413897576395e-17,0.52361083441892531,4.2068413897576395e-17,0.52361083441892531,4.2068413897576395e-17
35,0.59705962375268751,1.3456271064666659e-110,0.59705962375268751,1.3456271064666659e-110,0.59705962375268751,1.3456271064666659e-110,0.59705962375268751,1.3456271064666659e-110
5,0.88077042047523046,0.0,0.88077042047523046,0.0,0.88077042047523046,0.0,0.88077042047523046,0.0
70,0.55923278940108012,9.9075485424796163e-16,0.55923278940108012,9.9075485424796163e-16,0.55923278940108012,9.9075485424796163e-16,0.55923278940108012,9.9075485424796163e-16
40,0.56946274011028397,1.1121168674633009e-82,0.56946274011028397,1.1121168674633009e-82,0.56946274011028397,1.1121168674633009e-82,0.56946274011028397,1.1121168674633009e-82
10,0.74856869663285297,0.0,0.74856869663285297,0.0,0.74856869663285297,0.0,0.74856869663285297,0.0
75,0.29950593658677649,0.0011148150173830424,0.29950593658677649,0.0011148150173830424,0.29950593658677649,0.0011148150173830424,0.29950593658677649,0.0011148150173830424
45,0.59034451616111172,3.0100471581504064e-69,0.59034451616111172,3.0100471581504064e-69,0.59034451616111172,3.0100471581504064e-69,0.59034451616111172,3.0100471581504064e-69
15,0.75914687292306504,0.0,0.75914687292306504,0.0,0.75914687292306504,0.0,0.75914687292306504,0.0
80,0.41341130386417646,0.0013346531753336388,0.41341130386417646,0.0013346531753336388,0.41341130386417646,0.0013346531753336388,0.41341130386417646,0.0013346531753336388
50,0.61641443364079374,8.9902679375450268e-56,0.61641443364079374,8.9902679375450268e-56,0.61641443364079374,8.9902679375450268e-56,0.61641443364079374,8.9902679375450268e-56
20,0.73822914784109439,1.9700612392700024e-279,0.73822914784109439,1.9700612392700024e-279,0.73822914784109439,1.9700612392700024e-279,0.73822914784109439,1.9700612392700024e-279
85,nan,nan,nan,nan,nan,nan,nan,nan
55,0.5941765528306564,1.1040413070520099e-40,0.5941765528306564,1.1040413070520099e-40,0.5941765528306564,1.1040413070520099e-40,0.5941765528306564,1.1040413070520099e-40
25,0.70899081129362063,3.1632783344975251e-224,0.70899081129362063,3.1632783344975251e-224,0.70899081129362063,3.1632783344975251e-224,0.70899081129362063,3.1632783344975251e-224
60,0.52286106808323107,1.0448191550872841e-20,0.52286106808323107,1.0448191550872841e-20,0.52286106808323107,1.0448191550872841e-20,0.52286106808323107,1.0448191550872841e-20
30,0.63821553959822386,2.1072188226633369e-151,0.63821553959822386,2.1072188226633369e-151,0.63821553959822386,2.1072188226633369e-151,0.63821553959822386,2.1072188226633369e-151
0,0.99999999999999989,0.0,0.99999999999999989,0.0,0.99999999999999989,0.0,0.99999999999999989,0.0
65,0.49400331040109147,6.7817743863860402e-19,0.49400331040109147,6.7817743863860402e-19,0.49400331040109147,6.7817743863860402e-19,0.49400331040109147,6.7817743863860402e-19
35,0.62671693263468931,2.1924853879579967e-128,0.62671693263468931,2.1924853879579967e-128,0.62671693263468931,2.1924853879579967e-128,0.62671693263468931,2.1924853879579967e-128
5,0.99357146708687794,0.0,0.99357146708687794,0.0,0.99357146708687794,0.0,0.99357146708687794,0.0
70,nan,nan,nan,nan,nan,nan,nan,nan
40,0.49244532958655451,1.6301751890388024e-60,0.49244532958655451,1.6301751890388024e-60,0.49244532958655451,1.6301751890388024e-60,0.49244532958655451,1.6301751890388024e-60
10,0.87888168637141562,0.0,0.87888168637141562,0.0,0.87888168637141562,0.0,0.87888168637141562,0.0
75,nan,nan,nan,nan,nan,nan,nan,nan
45,0.4598022038795363,1.6539837806428703e-42,0.4598022038795363,1.6539837806428703e-42,0.4598022038795363,1.6539837806428703e-42,0.4598022038795363,1.6539837806428703e-42
15,0.83142979345679036,0.0,0.83142979345679036,0.0,0.83142979345679036,0.0,0.83142979345679036,0.0
80,nan,nan,nan,nan,nan,nan,nan,nan
50,0.38270014948859832,4.8284191880469576e-23,0.38270014948859832,4.8284191880469576e-23,0.38270014948859832,4.8284191880469576e-23,0.38270014948859832,4.8284191880469576e-23
20,0.75881432363629131,8.2802215429498488e-306,0.75881432363629131,8.2802215429498488e-306,0.75881432363629131,8.2802215429498488e-306,0.75881432363629131,8.2802215429498488e-306
85,nan,nan,nan,nan,nan,nan,nan,nan
