change,correlation_100,std_100,correlation_20,std_20,correlation_10,std_10,correlation_5,std_5
0,0.99999999999999978,1.1102230246251565e-16,1.0,0.0,1.0,0.0,1.0,0.0
2,0.98960783067876501,0.00056974419220381684,0.98121023487828363,0.0031861229054991206,0.94605196770046418,0.0097795945735765308,0.80904703448711734,0.065534046199695231
4,0.97876346340850162,0.00083779912042964192,0.96132955950067911,0.0047792486394483136,0.89214106047046182,0.016181163761106211,0.54305523584384696,0.11816834231128392
6,0.96821278996590598,0.00073106766577074654,0.95627581593270783,0.0047644231904675118,0.87822637446996643,0.011907059991335173,nan,nan
8,0.95766491881798399,0.0010643648078068608,0.9516748338100427,0.0038326349284443857,0.86810224226019117,0.0070734685549207355,0.41264448107819457,0.047613212269167683
10,0.94678862943770081,0.0010309947761851564,0.94477125189486733,0.0036658567874733416,0.85328321249988015,0.0085371276703204296,0.41221022583583899,0.041260200015472911
12,0.93613751184054161,0.0012821059847715149,0.93602204312627324,0.0060138881569167246,0.83815640474286079,0.011868526328815368,0.38182355719798339,0.0672248368161764
14,0.92490905887888908,0.00081819476145662915,0.92859847292717956,0.0051051676232049138,0.82900022915993365,0.0068124233685834135,0.40425745699218157,0.054741773691319148
16,0.91348288149946966,0.0015099147892077469,0.91792262110725775,0.0057402968249085484,0.81765718199766835,0.0062428763288241464,0.42418664006472745,0.029025439764726029
18,0.90148686379474863,0.0018301797393951975,0.9069911475525736,0.0079852691000204395,0.81152657220748114,0.0093496051489011574,0.40846187370241571,0.024767923220753222
20,0.89519992959299821,0.010876885630282761,0.89270311265248825,0.014170193366106081,0.81034811449446953,0.017185308286790785,0.33808608063127688,0.079657324868825319
22,0.90736150099035628,0.0025193910521095373,0.86891688709149917,0.0083752679807303273,0.79076030450718204,0.012973259464207595,0.34199879642665187,0.068771086164604547
24,0.90014164730183954,0.0022088409998145802,0.86612649642361261,0.0067295481130560742,0.78310662374987294,0.0091414010418307528,0.36855297563886685,0.060063299670441828
26,0.89181618129057827,0.0026038270339217191,0.86426394654533623,0.0074197714267895416,0.7820896449241419,0.0093083947768347886,0.4119923848169959,0.052705484469958125
28,0.88294031640526727,0.0019860688156882285,0.86395245412320176,0.0076906103373050819,0.78080350753048933,0.0079297845819301938,0.39688442571710419,0.037457714942553684
30,0.87317539083334617,0.0019690352458744472,0.8624240093133777,0.0062677157166458105,0.77713439974650389,0.0096043326746266047,0.3491064900757338,0.038622320751898517
32,0.86331962382244387,0.0024362950452687187,0.86399603493246391,0.0083729502977271143,0.78540315066751354,0.008772025936139358,0.32352548529159025,0.052329760029696137
34,0.8525985647040093,0.0030587328324324383,0.85982132807669842,0.0085613056346967951,0.79181655927108918,0.0090598627722167265,0.32024906146271775,0.03304033643920027
36,0.84045921059820405,0.0023945037447931626,0.84969902153905807,0.0059627496700225425,0.78907841857415228,0.009226083829168329,0.34774799084096381,0.025296004323834307
38,0.82739287791330152,0.0017164185410109948,0.83985407727981598,0.0097529285989322919,0.78755878732536644,0.013780375201761921,0.353954806855307,0.042989672824905845
40,0.81505104637179604,0.0026520919441464534,0.81783366115214273,0.011734424441567476,0.77938051478085812,0.011830631692562002,0.33752353342840691,0.047455103447013924
42,0.81855402572857161,0.010655672116609047,0.78457217669811696,0.024791936534565611,0.75383816857887143,0.018383063116014623,0.33372002680108842,0.038740915884059438
44,0.81992346371092739,0.0029695261312595294,0.79692208900208239,0.0059252682612939639,0.75195706933268247,0.0077878664191058621,0.28896800588816374,0.061180228614258376
46,0.8105207292331098,0.0035090782412607454,0.79723396536318403,0.0076343368270646332,0.75877894375655819,0.012169382323362269,0.31667982679316781,0.067940809989021814
48,0.79922198966209268,0.0033134216520523578,0.79603215258366189,0.0048883502314928861,0.76411820792289153,0.01343206975778328,0.35179453200493882,0.067135491127085709
50,0.7878037038796597,0.0039737082846914226,0.79323524417730118,0.0053797475280928063,0.76901567203474019,0.014740197230822297,0.37025059344193995,0.05404446894269048
52,0.77445525110280333,0.00477308724136556,0.78449707516657718,0.0048907114783239064,0.76735009534384346,0.014680286020490074,0.34827287195502021,0.059546617510298758
54,0.76087524393184369,0.00447747227218566,0.7795539857167747,0.0040195706907226814,0.77265937540647056,0.011013433653356367,0.34273007346765977,0.056209480173609855
56,0.74400130145130872,0.0042210031051280895,0.77368828065263717,0.0075095296102308954,0.78058302465913765,0.012503872980774586,0.35062998200266587,0.065270085036936612
58,0.72710059924184334,0.0054834316017049805,0.75790515736112751,0.0089695538610510082,0.78305147507559103,0.012692686665071904,0.46919937284655494,0.069837436915432968
60,0.70869513028531272,0.0042686623324829781,0.72553821652920636,0.01302320790525615,0.76705028504791284,0.013903210806528503,0.55626284444900009,0.061088540708723639
62,0.692413306321366,0.0050987713734527498,0.68350319070171373,0.013724329727197402,0.7488077882926194,0.0088382446882628151,0.60524683692891124,0.042303826662619032
64,0.68054897258707281,0.008791572649076056,0.64164840593032446,0.016177239704838357,0.68543661780641185,0.04198951854482888,0.60859531943639156,0.044041925825414184
66,0.67988913464937784,0.011306723957145479,0.69496093113774993,0.03120295276672071,0.71558599302219306,0.028530116024167721,0.44571218009911462,0.088493158391967461
68,0.66222789677608995,0.0084744534184056832,0.70272538302940135,0.010942983962752938,0.74697831383803359,0.011579491787310277,0.3633947481177987,0.057831546028481513
70,0.63900488611079942,0.0088274952995842856,0.69092478035746308,0.0093705114281848415,0.74856104146730817,0.010285287008550732,0.44822269297928863,0.035722715933718077
72,0.61102961002356271,0.0092836898264275023,0.68004554743023415,0.011430348919799542,0.74294682806894519,0.012540681975141563,0.55295973392709263,0.041432869438503328
74,0.58136517316975167,0.012235493162976004,0.66164225852184599,0.013668494855004293,0.73713548987889954,0.015701658430881248,0.62331155719334119,0.0364700178895963
76,0.54994868197354896,0.011117936808685671,0.6453102248826772,0.016841839105561793,0.74150756148979813,0.018543966203959549,0.70025285750578947,0.045583385668031613
78,0.52108718174553936,0.0094450529206966342,0.62005993092083989,0.019083502016945406,0.72891037756576194,0.019856138981429527,0.75677949742321071,0.032672615029988736
80,0.48449941531219853,0.013303749633448759,0.57392402809637511,0.018261723266699607,0.6978543183156225,0.016304023973542664,0.76112640942982357,0.026861992478586401
82,0.44878520837679903,0.012349741921221532,0.5366927907051009,0.019390064075546248,0.64529555090108226,0.014861239832609743,0.7361448296409977,0.026068071293572904
84,0.41367156635029473,0.010692935933657872,0.52573499583492922,0.018481283690542905,0.54235832192396072,0.04483344493471135,0.6581967571524785,0.050370633334275175
86,0.38136675063215819,0.012230744353733069,0.47819814406304084,0.024415115495608906,nan,nan,nan,nan
88,0.3703842314922598,0.019233020078361421,0.48467909724120678,0.024871719839091269,0.51338911290297973,0.041418221320671515,nan,nan
