change,correlation_100,std_100,correlation_20,std_20,correlation_10,std_10,correlation_5,std_5
0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,0.96839451951011557,0.0050574398554906483,0.95182873784938926,0.025502220331552295,0.81703081232492991,0.10021134412819376,0.5123890405419067,0.29894001116080088
4,0.93754998866284001,0.00707650040944598,0.93980004286596819,0.020302716549300909,0.77300426476897066,0.076381670926600503,0.36999696693964207,0.25184804561526919
6,0.90350487332588458,0.0064485928648846938,0.93623737660274586,0.017300904793427749,0.76570621041209286,0.059868487513490887,0.35811950257810132,0.20375318841899726
8,0.87185134660762265,0.0096550964741063446,0.92481636975679871,0.017098740599470901,0.73778383425442251,0.051490784268653993,0.28089778586593878,0.17637316489927551
10,0.8456289932456309,0.010997339790178699,0.919442742413354,0.009366198137204863,0.72900194311959032,0.023353333999513542,0.22237589728035587,0.074153490863160226
12,0.81726257374688716,0.011949491154150343,0.91618719820467243,0.011419825721391819,0.72153935448053097,0.031866573019577578,0.1606147002325346,0.082647481602080283
14,0.78211241703360157,0.018239317775292297,0.90756912137372825,0.014639081198883172,0.71571504277386633,0.027559295165295178,0.12253968253968253,0.083643639765660541
16,0.75178076917027581,0.0158851289279619,0.89934339422822362,0.013774954554622234,0.71501955737249856,0.019345803369011486,0.090211303204933785,0.08014780011199607
18,0.71965454194385614,0.017757204259423235,0.84686738025896102,0.093331621798446451,0.70966765084412153,0.021860259480371919,0.072429481346678787,0.069195848404801918
20,0.7156658422258273,0.030906142136392957,0.79124298700152562,0.10432385005142046,0.71609155373861255,0.037620953152854179,0.14310787584672935,0.062734901113599903
22,0.74833870537979608,0.028901421487635859,0.7521774651083627,0.017713481409850459,0.69317889317889314,0.02793692051032589,0.16228086138914163,0.053939547756758223
24,0.74022856015765337,0.013428342306799056,0.7635003845329501,0.018697848300993723,0.68789057965528566,0.019489460707591721,0.14094833687190372,0.032997995757456371
26,0.7226361219480314,0.016045745889207777,0.76952557459308857,0.02350607019427154,0.69420142831907539,0.02272186632125496,0.13622485087453237,0.060707343355918798
28,0.70163441230913615,0.016054155049444609,0.77352496942647864,0.034529426276883587,0.70471042471042478,0.028567679518692761,0.16090991810737035,0.047918801557825942
30,0.67807379840544268,0.018101474287249852,0.77650087623082054,0.044697017335501701,0.71159663865546219,0.026586638750259555,0.20973005762814681,0.053598879954848501
32,0.65316168657802587,0.016939019717065833,0.77814516434055747,0.041875971840898675,0.7208125772831655,0.017704468271772699,0.25707410777474471,0.080817833616523033
34,0.63033227091160637,0.015211950607299419,0.77782719971758885,0.044840274813408319,0.72537916067327823,0.031825235875529913,0.30356081286017594,0.077668638746791363
36,0.59725271325487606,0.017762848413208479,0.71697719278338812,0.079890958395875872,0.71682943447649328,0.037959505223814576,0.35126883024972194,0.068008884879844869
38,0.56372245104001228,0.016418955426602422,0.56665405902895982,0.097234783627656127,0.71261917379564443,0.044778217934573171,0.38541300171873416,0.089008665683016963
40,0.53170439182890827,0.016400195639941998,0.37674722947161388,0.09608404972804642,0.67897140838317305,0.10522433625285381,0.42036598928318669,0.05737709813309972
