change,correlation_100,pvalue_100,correlation_20,pvalue_20,correlation_10,pvalue_10,correlation_5,pvalue_5
0,1.0000000000000002,0.0,1.0,0.0,1.0000000000000002,1.7241119404693729e-175,1.0,6.8075612715348053e-88
2,0.94520824443430729,0.0,0.98932286988651408,1.1856344478867038e-309,1.0000000000000002,2.2811018790958183e-158,1.0000000000000002,4.4485804199572951e-79
4,0.88098527986801045,0.0,0.95291023720693391,3.0680496170181157e-261,0.76554604614212018,5.0872547001720012e-85,0.94367032685640595,4.4340859887398473e-64
6,0.88075361876250824,0.0,0.951254860804289,1.7210757254795331e-251,0.76488168252991562,5.2047354886549178e-82,0.94336087601127427,7.3864500029894805e-62
8,0.89117832050580803,0.0,0.95279408128564413,4.2586226892132725e-234,0.79266707094401234,8.821141378668382e-82,0.91678964149539044,2.1067452784629401e-54
10,0.78297608556736076,0.0,0.9287371283865461,1.0535960339375222e-202,0.90083695304437794,1.574211987768581e-95,0.85413433050396381,3.6803386854638774e-43
12,0.66234982663696429,0.0,0.89475443923506115,7.6437287294366029e-172,0.93287449445272497,2.3392296664060551e-93,0.94392796335313633,5.9710187936875903e-48
14,0.66112900685544107,0.0,0.89749238552050226,2.1349650951655352e-165,0.92970781724424356,6.2822351466476948e-89,0.94367701878845911,9.6581555459980644e-46
16,0.65110614563007763,0.0,0.8837629847374473,1.9108057819809816e-147,0.92503712588331843,6.2327257822949951e-81,0.9432153372447849,3.3125679493654703e-42
18,0.64029959146405868,0.0,0.86942952985358801,4.5604566858136551e-139,0.92389258617377179,1.2041239905265845e-78,0.94301946654653646,7.0192237902973305e-41
20,0.60946486567043245,3.3175287893766001e-301,0.85237400912736472,6.3966591077763494e-126,0.92057938184247168,1.5740873864645363e-73,0.95336181856700764,1.6349812479197603e-39
22,0.6024104582263925,9.6573399404916179e-285,0.85372816612895763,2.1659635913836176e-122,0.91831565954333361,1.0668331084636693e-70,0.95320029314388488,3.6672956275426628e-38
24,0.59324449616560382,9.7360484720249875e-251,0.83819159138669719,2.1853756399709266e-107,0.92180272347611525,5.6237787714144445e-65,0.9416818496086421,8.3853357610707438e-34
26,0.57050983484621864,1.5406944445545975e-214,0.82862801982789702,1.2896416596400084e-99,0.91076772992438471,3.2013605267491816e-60,0.97344080471675531,3.8283322789080042e-34
