change,correlation_100,std_100,correlation_20,std_20,correlation_10,std_10,correlation_5,std_5
0,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,0.99999999999999978,1.1102230246251565e-16
65,0.27949090872281468,0.014242404054276389,0.27949090872281468,0.014242404054276389,0.23137884645881229,0.014725814195194694,0.18990568094215154,0.026596712396611773
35,0.62003776556623302,0.0069337838502088172,0.4842321692960721,0.014097504247219195,0.46978346573361218,0.023794153959735633,0.49850338760933466,0.035170630094329892
5,0.90500943651589871,0.0017712791131260896,0.76454784929065667,0.010114696728349025,0.7524341296392959,0.021192260148090118,0.76580630070424704,0.040632580131512781
70,0.21349307186831265,0.018591668834272095,0.21349307186831265,0.018591668834272095,0.20417695347734605,0.018941057558074324,0.15697472922240907,0.023031508345550799
40,0.57199549056006105,0.006950258337023966,0.44167309146040978,0.011041794489104563,0.42115138251406342,0.018731102541537425,0.44062701838294316,0.039573737092111552
10,0.84930706067172557,0.0024008082224057114,0.69728522278359972,0.010201192725715178,0.67347791522026446,0.033842897051997167,0.69784431240190881,0.063342056882158757
75,0.1596326227115627,0.019680832592595982,0.1596326227115627,0.019680832592595982,0.1596326227115627,0.019680832592595982,0.14310577545987546,0.022005073062911086
45,0.52310605773772534,0.00800313239436873,0.41410832827748101,0.012680705700510102,0.37780869832313307,0.016528547185337777,0.38961946350579352,0.035477956309444662
15,0.8021908491694848,0.0023356882460448328,0.65208435446373059,0.012366848150606709,0.63545312834633294,0.027474527797822269,0.67327357893870143,0.043723697102385543
80,0.11476690051842486,0.02164482624306599,0.11476690051842486,0.02164482624306599,0.11476690051842486,0.02164482624306599,0.11476690051842486,0.02164482624306599
50,0.46800612642942641,0.010238204796493136,0.38366330644516877,0.013727529617298267,0.33779428760685809,0.017284351074543871,0.33131076400837089,0.046443483714786585
20,0.75810840545565528,0.0035656472417651729,0.60366747877729598,0.017377487364994646,0.59397973073322441,0.030609431593889739,0.62829654690083969,0.037032431730145782
85,0.056885395005880156,0.041215208727524766,0.056885395005880156,0.041215208727524766,0.056885395005880156,0.041215208727524766,0.056885395005880156,0.041215208727524766
55,0.40996432121577736,0.011348707038925061,0.35887284009654502,0.017897976974616286,0.29446018680614044,0.02161464143198006,0.27603220065211642,0.026198335559253657
25,0.71357109202790614,0.0037245302438985552,0.56128222701410091,0.014141159754257046,0.55601379051977251,0.026798030336142625,0.58597823103577862,0.032954510376187199
60,0.34569577265327533,0.015176946977485541,0.33596277015261905,0.015522145582421402,0.25553234084634047,0.02057726473761896,0.22578426329164519,0.019762408729746016
30,0.6675154262624613,0.0047486476084109726,0.52486372527180714,0.011223959308601778,0.51221532800799785,0.022819002534968096,0.53844498936417895,0.041931987276989463
