change,correlation_100,std_100,correlation_20,std_20,correlation_10,std_10,correlation_5,std_5
0,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0,0.0,1.0,0.0
2,0.97697675017365815,0.015858547639878044,0.97697675017365815,0.015858547639878044,0.98274643081930968,0.012008962461820025,0.99048001369008287,0.0071496277936009866
4,0.95716854629547099,0.019240890608385353,0.95716854629547099,0.019240890608385353,0.96684341802530782,0.014818633793522037,0.98219781503557702,0.0093676090253943696
6,0.92955804447779222,0.0163808781451306,0.92955804447779222,0.0163808781451306,0.94601710644920556,0.013094187233940523,0.97048046486895989,0.0081555510369453917
8,0.91346833770442148,0.022979003851506537,0.91346833770442148,0.022979003851506537,0.93326177553805945,0.018526004280761017,0.96444101850432351,0.0099049876023041879
10,0.89304812409767909,0.027283463206237112,0.89304812409767909,0.027283463206237112,0.9167997597949219,0.021469205284802374,0.95505451213354731,0.01289425677276327
12,0.87824036630143332,0.023199447038232655,0.87824036630143332,0.023199447038232655,0.90587732572240687,0.019361277809757292,0.95013325715685204,0.012919355145378762
14,0.85786082661359142,0.017255112983828716,0.85786082661359142,0.017255112983828716,0.88889317196925721,0.01671607497894961,0.93908182992903233,0.013500894126556239
16,0.84198133371714423,0.022403773782134494,0.84198133371714423,0.022403773782134494,0.87549848372474082,0.021240815606217333,0.93062244450109977,0.017163682054313803
18,0.82306026712299796,0.022035794061045222,0.82306026712299796,0.022035794061045222,0.86010363961059555,0.021492717910143448,0.92136069749883664,0.017167352990020743
20,0.80517482582349997,0.024660739584039471,0.80517482582349997,0.024660739584039471,0.84512045250340484,0.023033903390003271,0.91240053547385713,0.019578540049445037
22,0.78921875336471814,0.018203766969388396,0.78921875336471814,0.018203766969388396,0.83030461334357442,0.015155509335934115,0.90286653366750846,0.015708441679535969
24,0.77584045562899639,0.014120789855390534,0.77584045562899639,0.014120789855390534,0.81856915933058683,0.012121623369476642,0.8949155782479068,0.013171495596836681
26,0.75580835835236182,0.016062199682630753,0.75580835835236182,0.016062199682630753,0.80122612651291247,0.014820733692083008,0.88274790421596838,0.012306665590744174
28,0.73944871176935023,0.017022486422978513,0.73944871176935023,0.017022486422978513,0.78643032648581879,0.015383599044598389,0.87323857235091906,0.011802737651866863
30,0.72327450079448175,0.019235161540814064,0.72327450079448175,0.019235161540814064,0.77176955691538762,0.017323355208929889,0.86398533990257742,0.013220379171153774
32,0.70755007435660278,0.017982175694126964,0.70755007435660278,0.017982175694126964,0.75707339413282182,0.018849786165431332,0.85209070644129992,0.016824303971585061
34,0.69203190739730447,0.01600441401992847,0.69203190739730447,0.01600441401992847,0.74297140482498913,0.017025841634726407,0.84032889637090979,0.013988775956257948
36,0.67791670127938697,0.018710971866816965,0.67791670127938697,0.018710971866816965,0.73030624811367617,0.019473662103126718,0.83208031912939584,0.014098608244435141
38,0.6692590178036516,0.018596758753830205,0.6692590178036516,0.018596758753830205,0.72265791089870535,0.019634474412519049,0.82570079671207885,0.015067392280279706
40,0.65962101437207821,0.019970588117331434,0.65962101437207821,0.019970588117331434,0.71479455168106476,0.020141441322584518,0.81944015987320551,0.015032618336242209
42,0.65042578633154824,0.020994379566336627,0.65042578633154824,0.020994379566336627,0.70633142447572395,0.020932247111562084,0.81300243616412726,0.016996691113580275
44,0.64207640172005642,0.021444954292416555,0.64207640172005642,0.021444954292416555,0.69860438818506443,0.021557586078674498,0.80690706431737136,0.01816816039682009
46,0.63454326322587273,0.022177425249926719,0.63454326322587273,0.022177425249926719,0.69065680454459832,0.02246023985868148,0.80118335810099295,0.019584337674880811
48,0.62722428256856166,0.021804478362895164,0.62722428256856166,0.021804478362895164,0.68287106805746323,0.02259130915421834,0.79532371040260741,0.021303138210212454
