change,correlation_100,std_100,correlation_20,std_20,correlation_10,std_10,correlation_5,std_5
0,0.99999999999999978,1.1102230246251565e-16,1.0,0.0,1.0,0.0,1.0,0.0
2,0.99024909632206004,0.0013166165332131033,0.97656538266957715,0.013245474150654546,0.93388682275891788,0.036902646528834335,0.7217590324398957,0.14489313099080753
4,0.97908576659978142,0.0021337825063803165,0.96236654277792133,0.0073459053619904921,0.89519664824020029,0.02056434360884524,0.4953568149887369,0.12090450060942842
6,0.96681836572866986,0.0020304734964870048,0.95893630747760095,0.0072365808770257552,0.88874568564194301,0.018138504738231812,0.43302005969575796,0.06795596510170003
8,0.95706723679688377,0.0021459028839184748,0.95866105072331309,0.0094991878373798626,0.89198101111206829,0.020319431224806069,0.45862776651275033,0.047440772252456784
10,0.94693470575232319,0.0020228658910456006,0.95372575914889934,0.010029562404296128,0.88867460664222675,0.018581856040705339,0.47719207494006427,0.047097231630473392
12,0.93672331992804625,0.002246220465013818,0.94734699518979537,0.0118062697464098,0.88410556206845214,0.024640214557642745,0.49083248723099648,0.04908100316594767
14,0.92541246126860754,0.0034984448273699337,0.94037016953927777,0.01669351774581981,0.88238238781022882,0.026046902588822717,0.50491141467147993,0.0761273031520317
16,0.91274906608940554,0.0048038356207629872,0.92758028950348892,0.018163376095940813,0.87253281667633797,0.019132698791984641,0.493473957588839,0.056466752862806315
18,0.90046805822391607,0.0054221873104337492,0.91083655112884865,0.037527680376253321,0.86888588873719075,0.024071595961509505,0.49202636569881042,0.048664889015913593
20,0.902469560750917,0.012760410068495558,0.87576642775896685,0.029415347062083125,0.85851993169770435,0.017307576682224639,0.50158390121118246,0.041543117839373894
22,0.90795918960146693,0.0039130328572638861,0.86236413249238153,0.012159233316733114,0.84979892663720535,0.017101140312170689,0.49618342215585021,0.03884279387373054
24,0.9012443241357504,0.004486982627641866,0.86653084628078392,0.01406345979805034,0.85418342986759566,0.016863515463825259,0.50840123239928392,0.03566563137015432
26,0.8915910279144651,0.0047750728185370194,0.86951146221827591,0.0099239399686281322,0.85839909499271805,0.011708601547270185,0.52652437173435707,0.035226012541934353
28,0.88346090072598282,0.0040764004570609264,0.86731442319955609,0.011640348920669551,0.85880675381151195,0.011678554663992683,0.55271297379292172,0.030247873907839579
30,0.87427036550260395,0.0052776472307578615,0.86644986045372274,0.017095678671402135,0.85974219434726806,0.0094255759972615098,0.57741491907020748,0.045955773651255166
32,0.86454706761006561,0.0053406412738677576,0.86565254897293653,0.021286715123983294,0.86153070557611655,0.0082179068075387707,0.60605649811569984,0.043358280473093348
34,0.852060672126983,0.0058382921990798899,0.86465856251532558,0.027720241840485715,0.86617184202863329,0.014524098860491757,0.64908966032746795,0.04543378059516609
36,0.84139845813756708,0.0051543232076454179,0.8325802492538118,0.031315109860300373,0.86782779867344251,0.013613419446576144,0.68091244633267922,0.042477717134138525
38,0.82852311259028455,0.006926069332146758,0.7557708073536451,0.035927781325499716,0.8568701768439595,0.017854222687874458,0.70129060339755389,0.04399210347743903
40,0.81625621494745582,0.0072313609378063743,0.68874533035422381,0.026254939053557757,0.83919744938778018,0.028032253816290757,0.72294882153138895,0.039780526220362135
42,0.82502472656981429,0.010356307471805323,0.73757387766132243,0.036383371263981883,0.81631011032770462,0.012756679941464375,0.69147752716311228,0.04022526624606753
44,0.82044753928972391,0.0064612068299966796,0.75175101701822766,0.015222124488280787,0.81385654153606224,0.0086365262411976524,0.70385190421513188,0.036300906889077063
46,0.81136215477115226,0.0084408294772314804,0.74467694121524164,0.023122020055319811,0.80882746971890584,0.015973286411649114,0.72280344424311027,0.036922004766695805
48,0.80205382537488146,0.0090535817570572812,0.73883941296773048,0.026244888730250993,0.80922900570408596,0.02142861070667074,0.74514299914956128,0.033819963041512524
50,0.78999357767832235,0.010273715397935016,0.73549516913728163,0.028518601132943328,0.80969266673191276,0.024371423246040309,0.75598033366319295,0.031689086522309964
52,0.77968921175602302,0.011075041040048918,0.72683199753619032,0.025585740350788252,0.80527874403893307,0.028242552106222819,0.77156724426882595,0.030335652026392088
54,0.76745377593271358,0.011162713117442363,0.70222423534230416,0.023171567897038833,0.80229215183627345,0.030844725460236151,0.78073742995436846,0.029462766163030282
56,0.75198078612489516,0.014838278414216028,0.66486948947037094,0.030324549038575569,0.78883330159325138,0.037353405265506581,0.78834350513701135,0.033331168486762056
58,0.73356053560926315,0.012898188375170063,0.61754045602800123,0.026580268567879428,0.7527597797892861,0.033600037665177239,0.78349242245486261,0.029183663617869133
60,0.71546264050641006,0.016080344230626601,0.62391017620027278,0.028751758326269448,0.7131766644151476,0.051056357339807477,0.77400610220733035,0.025684238653992126
62,0.69859193229909278,0.01286279657722874,0.65158310297272326,0.020924202930719601,0.65909073372365146,0.037041712609755514,0.75237530250880424,0.043153411271413825
