change,correlation_100,pvalue_100,correlation_20,pvalue_20,correlation_10,pvalue_10,correlation_5,pvalue_5
0,1.0,0.0,1.0,0.0,0.99999999999999989,0.0,1.0,0.0
2,0.98367723129891438,0.0,0.94330035580061367,0.0,0.92155907942701298,0.0,0.88877083335255902,0.0
4,0.96743009234946509,0.0,0.90887004424728857,0.0,0.88941295626258177,0.0,0.86329041752271385,0.0
6,0.95558006150732155,0.0,0.88649907577531439,0.0,0.8595616213891164,0.0,0.83750198018405042,0.0
8,0.94300474525763844,0.0,0.86315584795185463,0.0,0.82672890861730797,0.0,0.78394402556888076,0.0
10,0.93138476776885526,0.0,0.84400388010216976,0.0,0.80282449917978904,0.0,0.75719449052945498,0.0
12,0.9205253779201189,0.0,0.82368638200217481,0.0,0.78398361291874963,0.0,0.72516937964873196,1.659144286593139e-298
14,0.90902585596417607,0.0,0.80534595079812987,0.0,0.76053622231966134,0.0,0.68725441842191626,2.5000857287679307e-268
16,0.89810692382257973,0.0,0.78311250620228967,0.0,0.74351572900867469,0.0,0.68405243541760008,7.4553513988000895e-266
18,0.88733309005287864,0.0,0.76812811615956744,0.0,0.726891766083399,0.0,0.67073565862076634,1.0964647834223398e-255
20,0.87526924298315978,0.0,0.75640993480490948,0.0,0.7225823654095701,0.0,0.6762332633222442,7.3568116146296176e-260
22,0.86462402994402254,0.0,0.73664081813962223,0.0,0.6934515505183837,0.0,0.64633367524088614,1.4235887131705466e-237
24,0.85603868277942752,0.0,0.72705510053951428,0.0,0.68456088924508196,0.0,0.63547773087337189,9.9158185611740662e-230
26,0.84797178968987674,0.0,0.72265883670257369,0.0,0.68551573752424788,0.0,0.63893432492533397,3.2619655886453184e-232
28,0.83712463072721477,0.0,0.71199939495198272,0.0,0.66351456977053014,0.0,0.63139041066287993,8.220119740432248e-227
30,0.82488839660626256,0.0,0.70386044316935581,0.0,0.65552493044004967,0.0,0.61837991753189681,1.2019243314418295e-217
32,0.81488205837793304,0.0,0.69670318806520237,0.0,0.64805097577828452,0.0,0.62093439669996442,1.9744547438786886e-219
34,0.80317598221348163,0.0,0.68088563512690659,0.0,0.62915532851000155,0.0,0.60297233974205489,4.8657849832778837e-207
36,0.7928198338874558,0.0,0.67603210003995096,0.0,0.62961870571181422,0.0,0.59513240704422055,9.593936602275942e-202
38,0.78086041340010903,0.0,0.66259906042760364,0.0,0.61162463650767163,0.0,0.59586180460113025,3.1067190578283645e-202
40,0.77166079178781,0.0,0.65019970210437805,0.0,0.59543730884883528,0.0,0.55425075975044502,2.9638459847794929e-175
42,0.76237875251975129,0.0,0.64485504904704904,0.0,0.58381913821231635,0.0,0.53766675607058745,4.8052803842515493e-165
44,0.74766295750375045,0.0,0.63208285717594448,0.0,0.56250644503607106,0.0,0.51522100921661085,1.0178762189032394e-151
46,0.7379930791888496,0.0,0.62340172231058133,0.0,0.55825170839158234,0.0,0.50300025915045621,1.0590195484649496e-144
48,0.72565208467699027,0.0,0.6157611715795912,0.0,0.54918568588073624,0.0,0.47107925944965312,3.6466060803381679e-127
50,0.71186759690527135,0.0,0.60885825703387786,0.0,0.5429189613253087,0.0,0.44087757517840154,1.2578790292304308e-111
52,0.70054958834707726,0.0,0.59872304697649048,0.0,0.53230309045445656,0.0,0.44200218694970372,3.462923311405631e-112
54,0.68794946917599153,0.0,0.57589173027463547,0.0,0.51503486460245695,1.0393368959830905e-301,0.44874166814163502,1.4208886423134236e-115
56,0.67688355060617977,0.0,0.56582574862906065,0.0,0.5144837876440479,4.5436032066791831e-301,0.46027306637778953,1.7342662883226411e-121
58,0.66221973812487245,0.0,0.55808445181215804,0.0,0.49255451376979764,3.9355826099974877e-276,0.43692461089444712,1.1413661865566629e-109
60,0.64986292823501335,0.0,0.55660525817015027,0.0,0.48497148298247666,9.2465338734456695e-268,0.42440940511693048,1.3804332693872147e-103
62,0.63834518321817468,0.0,0.55137445697789023,0.0,0.47473254712819057,1.1563466501331901e-256,0.43843221817737704,2.0550556274441854e-110
64,0.62658773212884866,0.0,0.54101275781908331,0.0,0.47439878571716237,2.6353913847847098e-256,0.44413795516794058,2.9624583969944813e-113
66,0.60884086325987385,0.0,0.54153817391078674,0.0,0.46359092114945549,7.412733946666915e-245,0.43309241543711813,8.6822433428357905e-108
68,0.59088775938025662,0.0,0.53659054752704261,0.0,0.46055058367577328,1.1046972043344016e-241,0.41861486928085051,7.8819813166179949e-101
70,0.56882634199160065,0.0,0.53306164650381738,0.0,0.44503553336171453,8.1673785775192466e-226,0.3945037966722203,9.1584455371752104e-90
72,0.55635400411516345,0.0,0.54214242659667033,0.0,0.44035671380704233,3.9001497204980315e-221,0.37933868598910497,3.8627062403495243e-83
74,0.54363703287150345,0.0,0.54363703287150345,0.0,0.42710001422394289,3.8042241759039728e-208,0.35823298714765472,2.3838159555248795e-74
76,0.54096494242506687,0.0,0.54096494242506687,0.0,0.44231814566606958,4.3209846568114688e-223,0.36788805899205723,2.6186671345663839e-78
78,0.51384506369758798,0.0,0.51384506369758798,0.0,0.42986794803604839,7.9600156461802706e-211,0.36963031058928242,4.9260289363910758e-79
80,0.48336312914527074,0.0,0.48336312914527074,0.0,0.42867735502322074,1.1363745082457993e-209,0.36628216450809936,1.2129888241417002e-77
82,0.45435124754072848,8.6547282163269281e-258,0.45435124754072848,8.6547282163269281e-258,0.43209735494696072,5.3739780955499644e-213,0.35254862747911009,4.5631646471249286e-72
84,0.43544327676726857,5.0215553085727282e-199,0.43544327676726857,5.0215553085727282e-199,0.43544327676726857,5.0215553085727282e-199,0.3311099396575059,8.6986861872256846e-64
86,0.4208708766231688,2.8706635351472409e-152,0.4208708766231688,2.8706635351472409e-152,0.4208708766231688,2.8706635351472409e-152,0.32327955770882422,6.8412122409273713e-61
88,0.41948928191824908,6.1519647409275573e-120,0.41948928191824908,6.1519647409275573e-120,0.41948928191824908,6.1519647409275573e-120,0.38350914603913216,6.1762816421249441e-85
0,1.0,0.0,1.0,0.0,0.99999999999999989,0.0,1.0,0.0
2,0.98318870008353132,0.0,0.93475533981812386,0.0,0.92296078427583839,0.0,0.9249921017314966,0.0
4,0.96841828966681298,0.0,0.90711406770242675,0.0,0.89654075960615454,0.0,0.8849228223512966,0.0
6,0.95641455919212948,0.0,0.88437260488656255,0.0,0.86686718273243946,0.0,0.86007170834530622,0.0
8,0.94418286394212614,0.0,0.86459187508017432,0.0,0.84355439646025931,0.0,0.84273638510951732,0.0
10,0.93102810725107288,0.0,0.84573201044507895,0.0,0.8227051446075635,0.0,0.8002744908433439,0.0
12,0.92022468557865755,0.0,0.82962375384421627,0.0,0.80043409161820001,0.0,0.77584037763701252,0.0
14,0.90723378971926416,0.0,0.81168229247660184,0.0,0.77781544906569366,0.0,0.74580967160044775,0.0
16,0.8966841634509829,0.0,0.79133231500565571,0.0,0.75118752888429807,0.0,0.71080601131800003,6.960088520605799e-287
18,0.88623759015577952,0.0,0.77838328996349571,0.0,0.73797475834085235,0.0,0.7011118221775462,3.5962996817984805e-279
20,0.87565661090245095,0.0,0.76066903022385501,0.0,0.71613708654251884,0.0,0.67679838169876461,2.7275524987242187e-260
22,0.86698699210838015,0.0,0.74880643275102232,0.0,0.69566588835869503,0.0,0.67525824109504362,4.067456746091744e-259
24,0.85549144647102515,0.0,0.74223979859622213,0.0,0.69518934769900487,0.0,0.67683711982030559,2.5481277465650124e-260
26,0.84542494359796772,0.0,0.73174589844809745,0.0,0.67669729200201656,0.0,0.64838805205447725,4.5109334144227543e-239
28,0.83213462120940374,0.0,0.7178819583567112,0.0,0.66219754586715951,0.0,0.62004963532959301,8.2097088527017846e-219
