change,correlation_100,pvalue_100,correlation_20,pvalue_20,correlation_10,pvalue_10,correlation_5,pvalue_5
0,0.99999999999999989,0.0,1.0,0.0,1.0,1.6755356507193322e-308,1.0,1.870483749871107e-154
2,0.9625266744342823,0.0,0.85226823131274632,0.0,0.9621934677466667,8.8863497492070891e-286,0.94944157225387216,1.9769726238639502e-139
4,0.96115815168329011,0.0,0.86590908607175687,0.0,0.94861071566583643,7.9337258315156552e-278,0.9237088721276171,4.4099682975631344e-132
6,0.95885038757124341,0.0,0.87297177990875041,0.0,0.93739232486929669,2.4051185712437861e-271,0.87115800589693748,1.0621342207213339e-117
8,0.95559548068435585,0.0,0.88056012768344538,0.0,0.93532236095237442,3.7041473335034175e-270,0.84425467570325508,1.1591231748518069e-110
10,0.95178330630393904,0.0,0.8897553215618812,0.0,0.93383500480328641,2.63254536184274e-269,0.84425467570325508,1.1591231748518069e-110
12,0.95023899929517042,0.0,0.90126491959032295,0.0,0.93223983608328465,2.1492899579125784e-268,0.81686612001925385,1.0072470816636781e-103
14,0.94583398318038892,0.0,0.90619750315022518,0.0,0.92777075849024648,7.5660431319529485e-266,0.78893304096264405,7.0047314154054463e-97
16,0.91952666823095652,0.0,0.78911038713890824,0.0,0.88586449229147735,1.4573055639249947e-242,0.74585865786988104,8.55191059181253e-87
18,0.91831235246267617,0.0,0.79650191563529915,0.0,0.88467461005893355,6.4418474484859848e-242,0.73114599642281186,1.7710085581604549e-83
20,0.91855404639747795,0.0,0.80975039499828605,0.0,0.88262485838562799,8.296244137501984e-241,0.71623612301136652,3.4816137916173505e-80
22,0.91791019783351491,0.0,0.82225478941817898,0.0,0.8824230321489982,1.0666565816865357e-240,0.68576859789714184,1.1538422444161133e-73
24,0.91609305297971955,0.0,0.8293142607488545,0.0,0.88224213431010057,1.3360691322779496e-240,0.67017922406155084,1.9474713460376582e-70
26,0.91403229915733797,0.0,0.82993898431852975,0.0,0.85080394493621847,6.5950396737730139e-224,0.46011832339393216,3.8893732730903614e-34
28,0.91244108234883303,0.0,0.83492209884745694,0.0,0.83933283554816551,5.7510361754438603e-218,0.4053640129212529,7.194307475981214e-27
30,0.89265482898687654,0.0,0.75285328050652423,0.0,0.81371909275852061,5.4179495447260554e-205,0.4153796917533526,3.9389208395647523e-28
32,0.89113675500922096,0.0,0.75840592253760208,0.0,0.80974426074680306,5.1432470173324241e-203,0.36798745431124286,1.9851581725493331e-22
34,0.89141190328703845,0.0,0.76778082875998377,0.0,0.80878618188326123,1.5360949142593979e-202,0.36278797600967655,7.62397376137973e-22
36,0.89066116591598909,0.0,0.77368162746507652,0.0,0.80697753650551474,1.2076084303616472e-201,0.3578179987218757,2.7111832246889558e-21
38,0.88911888517640247,0.0,0.779101409773436,0.0,0.80268783851647174,1.5771387370123017e-199,0.34546749937757631,5.8902705311983788e-20
40,0.88845044359937031,0.0,0.7891231428293185,0.0,0.80254324269473065,1.857793451836374e-199,0.33445260055661363,8.3905978062896662e-19
42,0.88752993464571572,0.0,0.79674271613937619,0.0,0.80245830202662483,2.045381279957801e-199,0.32216656681132333,1.4707197244694091e-17
44,0.88805283148185099,0.0,0.80192439599624332,0.0,0.80900106124274951,1.2019672987914067e-202,0.3659069181174171,3.4088751957570565e-22
46,0.88702755423820967,0.0,0.81199580570109275,0.0,0.81416621389276522,3.2418747540796459e-205,0.36229764440211049,8.647110525770619e-22
48,0.8707029650781567,0.0,0.72832154650069447,0.0,0.78006707888718296,1.4780729427335815e-188,0.35769561968189734,2.7966111238410537e-21
0,0.99999999999999989,0.0,1.0,0.0,1.0,1.6755356507193322e-308,1.0,1.870483749871107e-154
2,0.96337222308327497,0.0,0.85239248462372963,0.0,0.96068308275902414,6.893097181958804e-285,0.94944157225387216,1.9769726238639502e-139
4,0.96033612761590581,0.0,0.86274881641526813,0.0,0.95890965244836579,7.6080045457952995e-284,0.93661646855332559,9.6293127940364541e-136
6,0.95843448494756978,0.0,0.8777590312345348,0.0,0.9558779714673391,4.5664537593451792e-282,0.8976276678875611,7.7098412299116711e-125
8,0.95435053713910378,0.0,0.87999724707213023,0.0,0.94340186936755432,8.2903156639458253e-275,0.85776360827854425,3.6112811253948338e-114
10,0.95117956914876178,0.0,0.89228915288928012,0.0,0.93794430412533303,1.158830051851883e-271,0.85776360827854425,3.6112811253948338e-114
12,0.94823583963297531,0.0,0.89794986236029517,0.0,0.92733400953226053,1.3399301875184647e-265,0.8306245569083901,3.5144929755512599e-107
14,0.94526983384601382,0.0,0.89950947817031446,0.0,0.9114352899293191,1.2112018305999023e-256,0.76038659225234329,3.9178461451801483e-90
16,0.92124744384582535,0.0,0.79251164691821441,0.0,0.87861489162740147,1.2097937575889768e-238,0.76038659225234329,3.9178461451801483e-90
18,0.9219184146386159,0.0,0.80288240360616547,0.0,0.87772418786871298,3.6476372989647619e-238,0.74585865786988104,8.55191059181253e-87
20,0.92015351722087257,0.0,0.81315930960203486,0.0,0.87676436515928069,1.1966376083615989e-237,0.74585865786988104,8.55191059181253e-87
22,0.91771515848140051,0.0,0.81052267667737343,0.0,0.83833821134690167,1.8665487638450477e-217,0.45079270050515802,7.7914789804651603e-33
24,0.91686268592516429,0.0,0.82259553009872843,0.0,0.84299432023884191,7.4528439108516377e-220,0.45432690395276781,2.5199044236470115e-33
26,0.91668522428197652,0.0,0.83652823354586336,0.0,0.84341580388707127,4.5136633153660425e-220,0.43772428382631223,4.6942409247682588e-31
28,0.91488021761003557,0.0,0.84445556052928661,0.0,0.84308635532743104,6.6799635017247001e-220,0.43510740190738728,1.051444762880387e-30
30,0.89359501042267797,0.0,0.76052827854963856,0.0,0.82050517131350564,2.1655202225572766e-208,0.44533331269501564,4.3800476947000071e-32
32,0.89525693319348698,0.0,0.76647805114343803,0.0,0.81373050080663856,5.3474381080060408e-205,0.44031741624976134,2.1012660128316627e-31
34,0.89468980961796518,0.0,0.77067631214269094,0.0,0.81266705429137898,1.8119410884322455e-204,0.43344656528468051,1.7497864618756518e-30
36,0.89574126163847134,0.0,0.78156141909789623,0.0,0.81483308823866196,1.5062956436482905e-205,0.43968078682385703,2.5607757992144567e-31
38,0.89667624752624842,0.0,0.79439818790947592,0.0,0.81725023312639378,9.312281051929112e-207,0.44832686075144451,1.7038222773845809e-32
40,0.89510301690990346,0.0,0.80281232340935393,0.0,0.81706634299975267,1.1511930120356728e-206,0.42278130100990613,4.4012580958458081e-29
42,0.89503546541548906,0.0,0.81046162505677044,0.0,0.81829547198361474,2.7874572109721062e-207,0.42989385118814349,5.1683837920703027e-30
44,0.89312083199413794,0.0,0.81489526829240244,0.0,0.81902496645131329,1.200073213388612e-207,0.42299950192333807,4.1235043346717308e-29
46,0.8730725421260408,0.0,0.72964631657973866,0.0,0.78636369576924392,1.4029869188369212e-191,0.43585433384942834,8.3566948900275161e-31
48,0.87388898070785181,0.0,0.73318171182326697,0.0,0.78846938882073658,1.3515196507492857e-192,0.44622987617821591,3.3033323404502593e-32
0,0.99999999999999989,0.0,1.0,0.0,1.0,1.6755356507193322e-308,1.0,1.870483749871107e-154
2,0.96152268192164991,0.0,0.84660501257072285,0.0,0.95577802340771556,5.2252895598514285e-282,0.94944157225387216,1.9769726238639502e-139
4,0.96161849621085893,0.0,0.86633262146911161,0.0,0.95274017489185681,3.1204051588441653e-280,0.8976276678875611,7.7098412299116711e-125
6,0.95864765581642175,0.0,0.87582729831104011,0.0,0.94710695954551216,5.9261385705759349e-277,0.88444408505038519,2.9471509250143829e-121
8,0.9550600658677717,0.0,0.8804337933394295,0.0,0.9303202222471163,2.6768739950205332e-267,0.8306245569083901,3.5144929755512599e-107
10,0.95231722183539536,0.0,0.89180178441479663,0.0,0.92711596234480487,1.7822112304831752e-265,0.81686612001925385,1.0072470816636781e-103
12,0.94856372224485674,0.0,0.89726368439298909,0.0,0.92492838238445618,3.1056887256116788e-264,0.80297170038094168,2.7303747919882994e-100
14,0.94533573200487908,0.0,0.90895583855486128,0.0,0.92426088767692705,7.4182444017910299e-264,0.80297170038094168,2.7303747919882994e-100
16,0.92331517175152633,0.0,0.8067563504059353,0.0,0.89390224084913206,6.0358077753636935e-247,0.80297170038094168,2.7303747919882994e-100
18,0.92004704544501381,0.0,0.81328795373649798,0.0,0.89123312313609526,1.7399290800360461e-245,0.78893304096264405,7.0047314154054463e-97
20,0.92034428127909229,0.0,0.82797051339540173,0.0,0.88604635343986959,1.1609740074304431e-242,0.77474122400046164,1.701811113888317e-93
22,0.91874899377416053,0.0,0.83967018969656804,0.0,0.88859064666893939,4.8024678799851069e-244,0.77474122400046164,1.701811113888317e-93
24,0.91580505860045236,0.0,0.84653372114050085,0.0,0.88652221743620874,6.4031170478842816e-243,0.74585865786988104,8.55191059181253e-87
26,0.91298993310071019,0.0,0.84214846811745192,0.0,0.84242648647827534,1.4640855812276529e-219,0.47837703761438377,9.2262014556035767e-37
28,0.91215353105530106,0.0,0.8533665434035751,0.0,0.84569755373133226,2.975749848946709e-221,0.49402722294920659,4.3140049877768983e-39
30,0.91042169999297073,0.0,0.85747586850415702,0.0,0.84443537706395932,1.3404071457118137e-220,0.49661340553026584,1.7485941161293111e-39
32,0.89124974581903482,0.0,0.76753984488470783,0.0,0.81461471458516921,1.9361834907145961e-205,0.49329514493128868,5.5658535755416831e-39
34,0.89171331265947851,0.0,0.77424423386028551,0.0,0.80340673759049275,6.9831188954417473e-200,0.47883962428496391,7.8924503406325551e-37
36,0.89314485221722772,0.0,0.79002572212575839,0.0,0.80381829627363566,4.3787524662910941e-200,0.4843574470450383,1.2115898105762994e-37
38,0.89179842190401715,0.0,0.79475330800211075,0.0,0.80224776704270517,2.5959950921483646e-199,0.48774101572408907,3.7995823047204964e-38
40,0.89193715432120446,0.0,0.80165017628769253,0.0,0.80042991286175558,2.0281387761667925e-198,0.47707520001246884,1.4305834219863557e-36
42,0.89112854163757527,0.0,0.81013266560979447,0.0,0.79945511675197833,6.095539081012284e-198,0.46508735326954809,7.6828863710332123e-35
44,0.89074526651596997,0.0,0.82411497472284212,0.0,0.80642312621873158,2.2700149433388022e-201,0.46952721553124727,1.7777074241556516e-35
46,0.87058106586750417,0.0,0.72460675439315847,0.0,0.76985959362582557,1.0428273066476522e-183,0.46056144138510763,3.3679944279263854e-34
48,0.87219849301952546,0.0,0.7300036373003248,0.0,0.76741952341176911,1.4716378994728616e-182,0.47706559896964806,1.4352122988811773e-36
0,0.99999999999999989,0.0,1.0,0.0,1.0,1.6755356507193322e-308,1.0,1.870483749871107e-154
2,0.96073866858906098,0.0,0.8489558985390544,0.0,0.9560462290812386,3.6394077639285565e-282,0.96218849758015668,3.8137167432442809e-143
