change,correlation_100,std_100,correlation_20,std_20,correlation_10,std_10,correlation_5,std_5
0,1.0,0.0,1.0,0.0,0.99999999999999978,1.1102230246251565e-16,1.0,0.0
2,0.99049141135689944,0.00033310140702558048,0.98467247942329639,0.0015659641573305774,0.98788258817011787,0.0030691236747827271,0.98832612545394838,0.0050667397159715527
4,0.98130980363535403,0.00046483351211998926,0.97006653269205112,0.0024445776238705657,0.97616531105990523,0.0045365137258570184,0.97719734391111257,0.0038220140452901643
6,0.97242603183672005,0.00047216143171857524,0.95383481668989523,0.0027748505948345186,0.96063267330548252,0.0052972400138896255,0.96765406441829838,0.0042144193969367956
8,0.96416998498167028,0.00047539168908060679,0.93935319065976874,0.0025300508487596119,0.94795291039041685,0.0048971730544373863,0.9598157557702105,0.004363429834695687
10,0.9561204605674789,0.00052152968069027862,0.92513723943396031,0.0021487540352160004,0.93603075425577364,0.0048894127061930521,0.94994462221989573,0.0059764224562569874
12,0.94830132363834529,0.00058692700660812355,0.91091307204893468,0.0017803193447116386,0.9246068949271079,0.0045989902735123307,0.94117497586263088,0.0072325270196162122
14,0.94086769260869496,0.00043822225319974968,0.89715620468460511,0.0021538134657447003,0.91398782789851385,0.0044216434666296493,0.93104830452414722,0.0064234271597808038
16,0.93337741948204589,0.00049712246584785889,0.88491150812815766,0.0019626793308432969,0.90125727011918833,0.0032750304264760797,0.91861727315835728,0.0043996498634172225
18,0.92615463498903416,0.00063743340133298406,0.86840055020025098,0.0028624239818430789,0.88802058271252771,0.0053666139984719563,0.91086163826648714,0.0068315733584928444
20,0.91920430034941703,0.00048569389964450807,0.85484750758428629,0.0021985481812184858,0.87726793514232537,0.0069691282325264597,0.90390729424292182,0.007633418744445921
22,0.91264045715041797,0.00050701217305353129,0.84199158406237395,0.00335836694797892,0.86285941849114212,0.0054658831676797168,0.89262538647941692,0.0062683287499606848
24,0.90665138620676999,0.00064069966799488488,0.82730976051456795,0.0035309055030734292,0.85207251517308369,0.0056206278061167901,0.88506355942785464,0.0065026740432629496
26,0.90069791316801273,0.0007474661459484531,0.81386291618124285,0.004425136826256562,0.83925116975869507,0.0052856507587999554,0.87819886754513166,0.0067863238021386683
28,0.89509140401714915,0.00076798680863502799,0.80322345479780355,0.0039717116790431569,0.82485134143105543,0.0063607284380668644,0.87159051817512145,0.0066324834349514869
30,0.88955809419289911,0.00074948417269554224,0.79102273393714884,0.0044924078031035319,0.81144749200088273,0.0059188101243067897,0.86352916777948963,0.007590876863747
32,0.88460105817864676,0.0010851856723978505,0.78130860208894648,0.0031060348218171726,0.8001715249521647,0.0055049813776927147,0.85301023847752244,0.011208995025585918
34,0.87984474201701723,0.00116033763904151,0.7712130573953585,0.0036353623276094513,0.78794939884636417,0.0044069586087653904,0.84513844201672517,0.010635002906217028
36,0.87508231969421302,0.0011263063539626601,0.76283928989786876,0.0044308475200122007,0.77600497499249177,0.0049373972073961494,0.82990675653388224,0.011649733596190943
38,0.87061350788840619,0.0010615162064272765,0.75238858497222993,0.0061242271332227942,0.76542630883588247,0.004466572829944981,0.82011506604425077,0.0090272722850601259
40,0.86650666220686379,0.00084819753103838641,0.74450903469845597,0.0046601688128067326,0.75738121033784445,0.0031720287347398951,0.80821704007466111,0.0090847879156223475
42,0.86237065975798921,0.00073115548830088642,0.73700543598201429,0.0043556445824131408,0.74806906059943823,0.0055774285422194505,0.79682197386807985,0.013131131196185111
44,0.8585416140902703,0.0007918152225236066,0.72772591871052461,0.0048324241886191213,0.73668133692504423,0.0086623951798354415,0.78967109865855101,0.013371894070581952
46,0.85478340198733083,0.00077910130835167582,0.7200378298360437,0.0056504307788968955,0.72364371596201948,0.0072613209278826552,0.78089268362836672,0.011371033408109112
48,0.85124133053447859,0.0012210560568802079,0.7091362487380739,0.005001807989292689,0.71061845246433719,0.0071289557097608596,0.77049078087045653,0.0090629782626210059
50,0.84781296376842241,0.0013652841849524507,0.70276792219284823,0.0050465762444473561,0.70451738281877796,0.010212020976156741,0.7629920544786728,0.0083794812159438264
52,0.84446059373574889,0.0014816395021041619,0.69609007858252681,0.0059502509447325411,0.69657124965530959,0.010848242148640707,0.75647939122507724,0.0071037772225519416
54,0.84136088544255849,0.0014725486725288342,0.68964403957115838,0.0060289862987717401,0.68821118279109617,0.0087428539452600873,0.74614327529187685,0.014129242106868681
56,0.83854909257429411,0.0013865519321130172,0.68287090557234031,0.006271472124921588,0.68082845458478458,0.0074942576961548931,0.73672350535394182,0.0085194256170534333
58,0.83576856875098993,0.0013465807049723273,0.67734402466355026,0.0066654970800654276,0.67429535694104303,0.011339716128387061,0.72622285694054312,0.016049737796884206
60,0.83288253109593224,0.0011285936612926782,0.66967757718731791,0.0077842278404640346,0.66209794019171109,0.010856040922406182,0.71966108815174423,0.014284327165446076
62,0.8303474224650651,0.00099732512329975135,0.66266779201955472,0.0076226247144078156,0.65541356534884199,0.009674980841635988,0.714636356535443,0.011022116119973859
64,0.82795615032228764,0.0011878962301971208,0.65845327423329714,0.010008747174322954,0.65430099878414705,0.013728574630006934,0.71018168325389097,0.012439247469122724
66,0.8254710117846672,0.0012440796448513699,0.6546524929688069,0.0091490355016357015,0.65075509694195732,0.012617541318396534,0.70172401288723907,0.014740948896652908
68,0.82290897721206824,0.0014159007087904923,0.64926523871181596,0.0092579675738826816,0.64410288574712049,0.014653895416551849,0.69085158235889232,0.016488412706466688
70,0.82052458738997947,0.0013554204006117289,0.64429668555517572,0.009742291342117201,0.63125820143193412,0.015060460274783388,0.68045579512066834,0.01539861147667918
72,0.81821245157493649,0.0011730760776269412,0.63784111483939721,0.0093211197664066856,0.62251888819585444,0.015630178688986029,0.67753936863716147,0.018514623866523056
74,0.81619142956180735,0.0011131452881268495,0.63143804511986901,0.0097050462272128026,0.61034836260266911,0.017431087375940096,0.67039206694739006,0.021161093634692478
76,0.81394776918824208,0.0012271027066277742,0.62521186528573325,0.010376110774560632,0.60123537349838541,0.014457354792518542,0.66012841164087388,0.025611349078020602
78,0.81196097504477172,0.0013795453189035002,0.61988880794880186,0.0099064009108687894,0.59792034286052365,0.013448611942577725,0.66250615917084366,0.017728158189657839
80,0.81002928301778909,0.0013081541501877853,0.61680222225395154,0.0086374604971236769,0.59873798800148692,0.012241674916196149,0.65191093223566232,0.021168824753903429
82,0.80795991406830969,0.0014791003826417502,0.61436255052816424,0.0088663680607418416,0.59886957447887501,0.012904198303320537,0.6436362175070357,0.020289955126333983
84,0.80627267099348376,0.0013631352905053764,0.61265586909720948,0.0069503967190187674,0.59454348469517382,0.016598858038135249,0.6320555454846587,0.024950337545621613
86,0.80432685497490652,0.0014219103616079799,0.60873803416529981,0.0081023157632148061,0.58535731294580218,0.01758169902904733,0.62292449571756969,0.016359592482869553
88,0.80251873669745533,0.0013517714853684992,0.60316224382182937,0.0092927227828311278,0.5671625892837806,0.017150733645170467,0.608866847904042,0.018463080084743882
