core_number,change_0,change_2,change_4,change_6,change_8,change_10,change_12,change_14,change_16,change_18,change_20,change_22,change_24,change_26,change_28,change_30,change_32,change_34,change_36,change_38,change_40,change_42,change_44,change_46,change_48,change_50,change_52,change_54,change_56,change_58,change_60,change_62,change_64,change_66,change_68,change_70,change_72,change_74,change_76,change_78,change_80,change_82,change_84,change_86,change_88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,66.0,161.19999999999999,262.5,357.10000000000002,453.30000000000001,548.0,554.29999999999995,539.10000000000002,515.10000000000002,489.30000000000001,459.39999999999998,470.30000000000001,431.80000000000001,396.19999999999999,319.89999999999998
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.600000000000001,112.0,223.59999999999999,326.60000000000002,430.80000000000001,540.39999999999998,593.39999999999998,629.70000000000005,697.79999999999995,720.60000000000002,688.5,618.79999999999995,551.20000000000005,467.60000000000002,382.19999999999999,322.10000000000002,253.30000000000001,206.42857142857142,141.83333333333334,97.666666666666671,59.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,171.40000000000001,346.60000000000002,746.70000000000005,986.29999999999995,1041.5999999999999,1033.0999999999999,958.89999999999998,866.89999999999998,777.5,689.0,590.60000000000002,498.30000000000001,385.5,246.59999999999999,150.5,106.66666666666667,93.888888888888886,78.625,72.285714285714292,65.0,59.666666666666664,42.0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,117.0,507.5,830.0,924.79999999999995,937.70000000000005,955.79999999999995,967.89999999999998,982.89999999999998,998.10000000000002,975.79999999999995,861.39999999999998,717.39999999999998,336.30000000000001,113.40000000000001,70.0,67.900000000000006,66.900000000000006,74.700000000000003,70.799999999999997,93.200000000000003,112.22222222222223,105.22222222222223,104.5,88.5,79.5,74.0,56.0,41.0,0,0,0,0,0,0,0,0
5,809.0,821.0,830.20000000000005,839.5,852.29999999999995,864.20000000000005,874.70000000000005,888.20000000000005,899.5,889.29999999999995,621.60000000000002,112.2,36.100000000000001,38.5,44.399999999999999,63.799999999999997,64.200000000000003,70.299999999999997,70.299999999999997,83.200000000000003,67.777777777777771,103.44444444444444,126.66666666666667,132.0,135.66666666666666,120.88888888888889,118.5,106.375,94.0,99.5,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13.0,16.199999999999999,19.5,23.0,26.899999999999999,29.899999999999999,33.5,38.299999999999997,40.399999999999999,46.100000000000001,71.599999999999994,70.599999999999994,73.299999999999997,74.900000000000006,109.2,115.22222222222223,152.22222222222223,192.77777777777777,173.22222222222223,160.25,168.75,167.80000000000001,154.33333333333334,148.0,146.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,40.0,37.0,37.100000000000001,38.399999999999999,47.399999999999999,50.600000000000001,58.399999999999999,84.099999999999994,111.59999999999999,131.5,213.33333333333334,250.88888888888889,250.88888888888889,232.11111111111111,215.14285714285714,207.66666666666666,189.75,181.0,160.0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,26.0,71.599999999999994,138.5,228.40000000000001,276.60000000000002,315.30000000000001,293.39999999999998,277.11111111111109,260.625,242.42857142857142,234.33333333333334,214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
