change,correlation_100,std_100,correlation_20,std_20,correlation_10,std_10,correlation_5,std_5
0,1.0000000000000002,0.0,1.0,0.0,1.0000000000000002,0.0,1.0,0.0
2,0.9547357550958141,0.016635243645742058,0.97615936303510331,0.0098577298981570218,0.94903672396801275,0.041294420981753024,0.97343215969873198,0.028999582825466219
4,0.91452782929491649,0.031465375211325114,0.95801630614935163,0.017010691979345918,0.88893174200595393,0.10650779648834779,0.93485257897636787,0.059923509626094031
6,0.87444293848960386,0.028302357393085328,0.94176213912437168,0.021052706271691826,0.82960905256486017,0.14540111780302747,0.90306343741494788,0.101784530032811
8,0.84406272283805972,0.026059549544500536,0.92928372333851572,0.01829277853797746,0.77904912935318216,0.13482182943976859,0.87500472013996711,0.09890884525750257
10,0.81058468166803554,0.032300262442308707,0.91772606162182835,0.020443471185063542,0.73385548462343375,0.14035531160376963,0.84513978835735348,0.10580521277567526
12,0.77111855012985075,0.030089485266365391,0.90114288760773464,0.015825924163322371,0.69725988854525256,0.11323984610145454,0.78581690458384934,0.1152930785295679
14,0.73701519294471707,0.035013050961303548,0.89079897294310251,0.017038789393217638,0.7404689038685982,0.090904386572695325,0.76991988007978951,0.12786305297458372
16,0.6953112648158799,0.045107465036927467,0.87140698172836795,0.022021700447747681,0.72259336548947151,0.11523174780626237,nan,nan
18,0.66317101765122355,0.05284977322349492,0.85871561820142173,0.031437010960880342,0.7454931786562129,0.11137693156304287,nan,nan
20,0.62322811217919982,0.051646260023300999,0.83279501833780967,0.026145746884744716,0.77955801771213895,0.060219736269097886,nan,nan
22,0.58634761811353786,0.055210301533039498,0.81033010954833595,0.03343097577801319,0.78100442244766599,0.091005902668041941,nan,nan
24,0.55247687441617388,0.054131274179976506,0.7907348702249879,0.039448655124573219,0.78753944903104833,0.04851563285221526,nan,nan
26,0.50479762251319737,0.062566821625656507,0.75724526964461369,0.053303521137618597,0.78795105025924417,0.042671262467772968,nan,nan
28,0.46930369307081843,0.063561066778327166,0.72840053291192741,0.053779114520824074,0.77761402250406986,0.044079335590914107,nan,nan
30,0.44277266090610734,0.066347598351970405,0.70605112269353509,0.064552395786944841,0.75766757386435524,0.039516579083891563,nan,nan
32,0.42320067515375259,0.067951264486478702,0.69176395685549974,0.068585967932293726,0.76128696180693267,0.053055397581588899,nan,nan
34,0.40040647100424376,0.083919981086579665,0.66876213718538557,0.085860724727449558,0.75909971110067309,0.048854065908328734,nan,nan
36,0.37957020759781196,0.090717097114928383,0.64922318883633268,0.10731312966917912,0.74443101898971076,0.068088472694086993,nan,nan
38,0.36227607398573669,0.1055900350864252,0.62590775369471519,0.12970522226134379,0.72238670792663828,0.099461117243673916,nan,nan
40,nan,nan,nan,nan,nan,nan,nan,nan
42,nan,nan,nan,nan,nan,nan,nan,nan
44,nan,nan,nan,nan,nan,nan,nan,nan
46,nan,nan,nan,nan,nan,nan,nan,nan
48,nan,nan,nan,nan,nan,nan,nan,nan
