change,correlation_100,std_100,correlation_20,std_20,correlation_10,std_10,correlation_5,std_5
0,0.99999999999999978,0.0,1.0,0.0,1.0000000000000002,0.0,0.99999999999999978,0.0
2,0.9823321128837208,0.0010469869901409618,0.99889928667655725,0.00056152033500881369,0.99764067756950614,0.0010172571013308226,0.98846736054188589,0.0084701770530988211
4,0.97047802456964294,0.00060540114484864142,0.99772276491742196,0.0010619019867948521,0.99515307995150715,0.001679596713443628,0.97422621590076852,0.01118766271296962
6,0.96113768505133612,0.00086126624611962931,0.996021040631627,0.0015764481111082388,0.99242170572081323,0.0024248678675305464,0.958513297441143,0.016748523870845654
8,0.9526446386463352,0.00089845988113873457,0.99436114285270849,0.0013421909240507917,0.9884018788921789,0.0038893451685625543,0.93542112742673056,0.024489649138620787
10,0.9454655359509665,0.0010932595521323939,0.99292930043667815,0.0012402217634199925,0.98539240024755759,0.0031402809697087522,0.91674373120039598,0.019532821371828817
12,0.93868430629318689,0.00096753173725238966,0.99088561650376439,0.0019346481664054027,0.98058049610541131,0.004776610511867006,0.8839394867456507,0.042414183172741045
14,0.93512359045312277,0.0026960018399652345,0.83738496152299047,0.054537357456432893,0.92269772115060034,0.020347747374439829,0.86476035884698343,0.045390651982003184
16,0.93411343592057938,0.0015905743787870521,0.88222564430137884,0.0088122538560758794,0.93505886698263174,0.0045437467835753934,0.8463862932752747,0.045184607995153857
18,0.93050533166369787,0.0017456620062004395,0.91039479587231631,0.0065576811554831542,0.93519134544478999,0.009068069286858018,0.74992902603977052,0.085665591357120846
20,0.92581917868170704,0.0016200057475734167,0.9268596671156184,0.008843095081991062,0.93622651515248145,0.0093635762296183558,0.70173213706487814,0.099614522342374626
22,0.92085122742737313,0.0017203861231921561,0.93525256289595404,0.010195159942985301,0.93500986788847518,0.010887969497082397,0.65889341662944023,0.10328124674271545
24,0.91621616641166637,0.0019750476107862299,0.94223132105287655,0.0090700720795959464,0.93252977255273728,0.0081543665502026089,0.6172621165851403,0.082160128162613588
26,0.91202521462161346,0.0017384467079498548,0.94734644942363622,0.0074545673809977451,0.93065041952888772,0.0086018695491360628,0.58372668490826696,0.085897161082697376
