removed_core,frac,error_1,error_0.2,error_0.1,std_10,std_2.0,std_1.0,core,count,degree,clustering,components
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,1,1763,0.03403289846851957,0.0,1733
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,2,903,0.11074197120708748,0.0,853
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,3,596,0.20134228187919462,0.0,536
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,4,504,0.8015873015873016,0.0,302
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,5,2055,7.623357664233577,0.009860423714167468,3
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,7,40,1.45,0.0,17
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,0,0.00033497800434554643,0.0067165037279848117,0.024453378199807897,0.0,0.0,0.0,10,268,16.955223880597014,0.1133218661586437,1
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,1,1764,0.034013605442176874,0.0,1734
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,2,904,0.11061946902654868,0.0,854
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,3,593,0.20236087689713322,0.0,533
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,4,522,0.8659003831417624,0.0,296
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,5,2006,7.55333998005982,0.009758855452471545,3
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,7,40,1.45,0.0,17
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,1,0.00057780339655199144,0.0058917855986521548,0.033235301570915553,0.0,0.0,0.0,10,268,16.955223880597014,0.1133218661586437,1
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,1,1759,0.03411028993746447,0.0,1729
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,2,900,0.11555555555555555,0.0,848
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,3,595,0.20504201680672268,0.0,534
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,4,525,0.9066666666666666,0.0,287
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,5,1971,7.480466768138001,0.009721663871354858,3
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,7,40,1.45,0.0,17
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,2,0.0004635216839842238,0.0069175408201466379,0.029183181179756525,0.0,0.0,0.0,10,268,16.955223880597014,0.1133218661586437,1
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,1,1759,0.03524729960204662,0.0,1728
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,2,899,0.11568409343715239,0.0,847
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,3,607,0.2372322899505766,0.0,535
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,4,520,0.926923076923077,0.0,279
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,5,1933,7.409208484221417,0.009807287237564086,3
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,7,40,1.45,0.0,17
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,3,0.00046418289652740103,0.0030809498472272843,0.022685574603481942,0.0,0.0,0.0,10,268,16.955223880597014,0.1133218661586437,1
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,1,1766,0.0362400906002265,0.0,1734
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,2,886,0.11512415349887133,0.0,835
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,3,611,0.23567921440261866,0.0,539
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,4,524,0.9389312977099237,0.0,278
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,5,1900,7.331578947368421,0.010264045621370413,3
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,7,40,1.45,0.0,17
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
5,4,0.00050359790736474459,0.0034667452252254895,0.017914661811476332,0.0,0.0,0.0,10,268,16.955223880597014,0.1133218661586437,1
5,5,0.00060888390959325744,0.0068197621123583657,0.026379457874884032,0.0,0.0,0.0,1,1766,0.03737259343148358,0.0,1733
