removed_core,frac,error_100,error_20.0,error_10.0,std_10,std_2.0,std_1.0,core,count,degree,clustering,components
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,1,1766,0.03397508493771234,0.0,1736
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,2,894,0.11185682326621924,0.0,844
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,3,590,0.1864406779661017,0.0,535
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,4,510,0.788235294117647,0.0,309
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,5,2090,7.695693779904306,0.009830101006060866,3
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,6,13,0.46153846153846156,0.0,10
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,7,40,1.45,0.0,17
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,8,26,0.3076923076923077,0.0,22
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,9,104,0.5192307692307693,0.0,80
10,0.0,0.0012877849243481205,0.0014561961734014495,0.022622550374212576,0.0,0.0,0.0,10,268,16.955223880597014,0.11332186615864372,1
10,0.1,0.001145251876028234,0.0017771289113539073,0.011097821497975849,0.0,0.0,0.0,1,1766,0.03397508493771234,0.0,1736
10,0.1,0.001145251876028234,0.0017771289113539073,0.011097821497975849,0.0,0.0,0.0,2,893,0.11198208286674133,0.0,843
10,0.1,0.001145251876028234,0.0017771289113539073,0.011097821497975849,0.0,0.0,0.0,3,591,0.18612521150592218,0.0,536
10,0.1,0.001145251876028234,0.0017771289113539073,0.011097821497975849,0.0,0.0,0.0,4,516,0.7984496124031008,0.0,310
10,0.1,0.001145251876028234,0.0017771289113539073,0.011097821497975849,0.0,0.0,0.0,5,2092,7.741873804971319,0.009531102747047349,2
10,0.1,0.001145251876028234,0.0017771289113539073,0.011097821497975849,0.0,0.0,0.0,6,21,0.7619047619047619,0.0,13
10,0.1,0.001145251876028234,0.0017771289113539073,0.011097821497975849,0.0,0.0,0.0,7,55,0.8363636363636363,0.0,34
10,0.1,0.001145251876028234,0.0017771289113539073,0.011097821497975849,0.0,0.0,0.0,8,90,0.5555555555555556,0.0,66
10,0.1,0.001145251876028234,0.0017771289113539073,0.011097821497975849,0.0,0.0,0.0,9,250,15.832,0.11044885167216718,1
10,0.2,0.00077030715403931572,0.0048457344313007243,0.0061250679139970045,0.0,0.0,0.0,1,1768,0.03506787330316742,0.0,1737
10,0.2,0.00077030715403931572,0.0048457344313007243,0.0061250679139970045,0.0,0.0,0.0,2,900,0.1111111111111111,0.0,850
10,0.2,0.00077030715403931572,0.0048457344313007243,0.0061250679139970045,0.0,0.0,0.0,3,588,0.20068027210884354,0.0,529
10,0.2,0.00077030715403931572,0.0048457344313007243,0.0061250679139970045,0.0,0.0,0.0,4,517,0.804642166344294,0.0,309
10,0.2,0.00077030715403931572,0.0048457344313007243,0.0061250679139970045,0.0,0.0,0.0,5,2124,7.709039548022599,0.009512109609923223,4
10,0.2,0.00077030715403931572,0.0048457344313007243,0.0061250679139970045,0.0,0.0,0.0,6,95,1.0736842105263158,0.0,56
10,0.2,0.00077030715403931572,0.0048457344313007243,0.0061250679139970045,0.0,0.0,0.0,7,122,1.2950819672131149,0.0,52
10,0.2,0.00077030715403931572,0.0048457344313007243,0.0061250679139970045,0.0,0.0,0.0,8,124,12.887096774193548,0.12474009726033515,1
10,0.3,0.00057517082917698083,0.0063523971696469268,0.0045079007770171108,0.0,0.0,0.0,1,1766,0.035107587768969425,0.0,1735
10,0.3,0.00057517082917698083,0.0063523971696469268,0.0045079007770171108,0.0,0.0,0.0,2,891,0.1122334455667789,0.0,841
10,0.3,0.00057517082917698083,0.0063523971696469268,0.0045079007770171108,0.0,0.0,0.0,3,590,0.18983050847457628,0.0,534
