change,correlation_100,std_100,correlation_20,std_20,correlation_10,std_10,correlation_5,std_5
0,0.99999999999999978,1.1102230246251565e-16,1.0,0.0,1.0,0.0,1.0,0.0
2,0.98917157513433229,0.00096094099000553206,0.97658138615030998,0.0052623611577250849,0.93292741394413081,0.014363075638440186,0.76988186088761046,0.068129045198677352
4,0.97840809524314021,0.001197422080887816,0.95916396510656621,0.003770429099199829,0.87883744204299141,0.0071267784648334637,nan,nan
6,0.9672822587495894,0.0018477728781969155,0.95507152992029254,0.0028942803206741777,0.86899493909028447,0.011130618265790242,nan,nan
8,0.95676512624605858,0.0015817890631269951,0.94977968901572862,0.0025405184865519809,0.8602442741558034,0.0096691542278711396,0.41989600161455859,0.051103766630469373
10,0.94571025429060074,0.0016187793049984504,0.94321743304714045,0.0051156300395508976,0.84729231649066494,0.014324533978923528,0.40817609220385764,0.078285325548567652
12,0.93544343884379377,0.0016012203641843723,0.93583896743606121,0.0055306620629284962,0.83512797108810377,0.01306470739551808,0.37537051291177509,0.067733603919450394
14,0.92438742187956247,0.0021919961607872688,0.93032169550019073,0.0052804127847371398,0.82887774807782288,0.0089082783553674858,0.38568135165741341,0.052554592522832372
16,0.91287259656300745,0.0026312723947802819,0.92242638235505436,0.0083836006818011413,0.82087507063151022,0.010412846681890117,0.44107696547723219,0.035398452401498963
18,0.90016879870111821,0.0019525070455705701,0.91098305519224121,0.0071263728281770397,0.81123232980803794,0.012583942189257019,0.42224529386078269,0.02903655846390249
20,0.89605119542712663,0.011896469710177313,0.89329999300062268,0.015675390135332298,0.81044569158565627,0.013577517424123808,0.36539217415608383,0.05103238071777589
22,0.90649421057750923,0.0013296433695455443,0.86814551499004777,0.0050154920062237696,0.79246994919109059,0.0097475843171426907,0.36251693580543953,0.039316137957981348
24,0.89906951154749615,0.0015897567582572063,0.86732113645567455,0.0048558746878936939,0.78644643256302671,0.013575896433163129,0.38372236311681107,0.044166742621167605
26,0.89107489163298337,0.0019951967426502437,0.86545472043307259,0.0051865551502060054,0.77806140131662604,0.01427317658570521,0.38691735952040746,0.045926391471500828
28,0.88262064793547845,0.0023119877087987148,0.86590494914138616,0.0048896187328483377,0.77793791306582771,0.010848102073044999,0.42117130852058715,0.051065808497126018
30,0.87275316816947424,0.0019510257764927855,0.8643180981968227,0.0073434989678096392,0.77521570413069452,0.009600638235882997,0.40809357875313407,0.047507855020238424
32,0.86225934644705493,0.0024694654294368282,0.86272449028779463,0.0096686895510363739,0.78084511083610353,0.0088250380988842917,0.30497307934357731,0.076953894974095202
34,0.85217607490158609,0.0022510139790906402,0.86070941931797074,0.0047434521556218093,0.78937528826934211,0.01134268012539272,0.31280215546310386,0.053177881242143815
