removed_core,frac,error_1,error_0.2,error_0.1,std_10,std_2.0,std_1.0,core,count,degree,clustering,components
6,2,0.0016041971054515122,0.0003024532756204465,0.0070961243005389484,0.0,0.0,0.0,2,1145,0.0890829694323144,0.0,1094
6,2,0.0016041971054515122,0.0003024532756204465,0.0070961243005389484,0.0,0.0,0.0,3,617,0.15883306320907617,0.0,568
6,2,0.0016041971054515122,0.0003024532756204465,0.0070961243005389484,0.0,0.0,0.0,4,568,0.6690140845070423,0.0,378
6,2,0.0016041971054515122,0.0003024532756204465,0.0070961243005389484,0.0,0.0,0.0,5,2703,7.9052904180540144,0.010725921898154168,2
6,2,0.0016041971054515122,0.0003024532756204465,0.0070961243005389484,0.0,0.0,0.0,6,16,0.375,0.0,13
6,2,0.0016041971054515122,0.0003024532756204465,0.0070961243005389484,0.0,0.0,0.0,7,20,0.2,0.0,18
6,2,0.0016041971054515122,0.0003024532756204465,0.0070961243005389484,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,2,0.0016041971054515122,0.0003024532756204465,0.0070961243005389484,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,2,0.0016041971054515122,0.0003024532756204465,0.0070961243005389484,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618868,1
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,1,2515,0.020675944333996023,0.0,2489
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,2,1142,0.0893169877408056,0.0,1091
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,3,619,0.16478190630048464,0.0,568
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,4,569,0.6924428822495606,0.0,372
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,5,2671,7.850992137776114,0.010751638680081364,2
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,6,16,0.375,0.0,13
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,7,20,0.2,0.0,18
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,3,0.00063236297291734719,0.0062776788535554599,0.012304810574802937,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618868,1
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,1,2522,0.020618556701030927,0.0,2496
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,2,1129,0.09034543844109831,0.0,1078
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,3,629,0.20349761526232116,0.0,565
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,4,565,0.7150442477876107,0.0,363
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,5,2634,7.789673500379651,0.01111343829906102,2
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,6,16,0.375,0.0,13
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,7,20,0.2,0.0,18
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,4,0.00067684200672384618,0.0068158815240872131,0.012345156105774444,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618868,1
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,1,2517,0.020659515295987287,0.0,2491
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,2,1125,0.09066666666666667,0.0,1074
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,3,629,0.21303656597774245,0.0,562
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,4,569,0.7451669595782073,0.0,357
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,5,2601,7.720107650903499,0.011192288393120508,2
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,6,16,0.375,0.0,13
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,7,20,0.2,0.0,18
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,5,0.00039663829187991037,0.0093938151269478392,0.018844840281318935,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618868,1
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,1,2515,0.020675944333996023,0.0,2489
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,2,1123,0.09260908281389137,0.0,1071
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,3,631,0.21870047543581617,0.0,562
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,4,580,0.7620689655172413,0.0,359
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,5,2560,7.65546875,0.011405304939560348,2
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,6,16,0.375,0.0,13
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,7,20,0.2,0.0,18
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,6,0.00027762755501097936,0.0064700697847658696,0.0081092750936966208,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618868,1
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,1,2520,0.020634920634920634,0.0,2494
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,2,1122,0.0944741532976827,0.0,1069
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,3,637,0.21036106750392464,0.0,570
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,4,574,0.7874564459930313,0.0,348
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,5,2527,7.582904629996043,0.011226793821996348,2
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,6,16,0.375,0.0,13
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,7,20,0.2,0.0,18
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,7,0.00048786094649665097,0.0039828879083849671,0.012696114749255277,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618868,1
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,1,2526,0.021377672209026127,0.0,2499
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,2,1110,0.0972972972972973,0.0,1056
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,3,645,0.24186046511627907,0.0,567
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,4,585,0.8341880341880342,0.0,341
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,5,2481,7.4921402660217655,0.011263229551600492,2
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,6,16,0.375,0.0,13
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,7,20,0.2,0.0,18
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,8,0.00055098478526802684,0.0078482048909406035,0.012405954663327478,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,1,2520,0.022222222222222223,0.0,2492
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,2,1110,0.0972972972972973,0.0,1056
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,3,642,0.2585669781931464,0.0,559
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,4,592,0.8952702702702703,0.0,327
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,5,2440,7.409836065573771,0.01110897009038003,2
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,6,16,0.375,0.0,13
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,7,20,0.2,0.0,18
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,9,0.00043733762888523836,0.0064752732858874102,0.0086139467213243014,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,1,2520,0.023015873015873017,0.0,2491
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,2,1112,0.10071942446043165,0.0,1056
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,3,644,0.27639751552795033,0.0,555
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,4,601,0.9717138103161398,0.0,310
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,5,2394,7.340016708437761,0.01089253728821377,2
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,6,16,0.375,0.0,13
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,7,20,0.2,0.0,18
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,10,0.00055227407810169466,0.0067243837649454954,0.01188437120221093,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,1,2530,0.023715415019762844,0.0,2500
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,2,1108,0.10288808664259928,0.0,1051
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,3,646,0.2848297213622291,0.0,554
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,4,606,0.9867986798679867,0.0,308
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,5,2356,7.264855687606112,0.01077849415148898,2
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,6,16,0.375,0.0,13
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,7,20,0.2,0.0,18
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,11,0.00073094075526281064,0.0043359113681169662,0.0072770834472166944,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,1,2525,0.024554455445544555,0.0,2494
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,2,1099,0.10191082802547771,0.0,1043
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,3,651,0.2887864823348694,0.0,557
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,4,622,1.045016077170418,0.0,298
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,5,2307,7.182488079757261,0.011010977190413307,2
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,6,16,0.375,0.0,13
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,7,20,0.2,0.0,18
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,12,0.00084136708913258953,0.0095761154773162382,0.020771270541350004,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,1,2524,0.02456418383518225,0.0,2493
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,2,1102,0.10163339382940109,0.0,1046
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,3,652,0.3098159509202454,0.0,551
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,4,646,1.1238390092879258,0.0,286
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,5,2252,7.106571936056838,0.01098197812272373,2
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,6,16,0.375,0.0,13
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,7,20,0.2,0.0,18
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,13,0.00085393587081456315,0.0083862604088145928,0.0094682790869638125,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,1,2526,0.025336500395882817,0.0,2494
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,2,1104,0.10326086956521739,0.0,1047
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,3,647,0.3276661514683153,0.0,541
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,4,660,1.2,0.0004761904761904762,273
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,5,2207,7.042138649750793,0.011102139700751199,2
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,6,16,0.375,0.0,13
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,7,20,0.2,0.0,18
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,14,0.00076510650347462873,0.0098109137536188679,0.018388807662629725,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,1,2516,0.025437201907790145,0.0,2484
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,2,1107,0.10659439927732611,0.0,1048
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,3,645,0.33798449612403103,0.0,536
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,4,682,1.2668621700879765,0.0004608294930875576,264
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,5,2155,6.966125290023202,0.011518716227565583,2
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,6,16,0.375,0.0,13
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,7,20,0.2,0.0,18
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,15,0.0011599705045083003,0.0092625502205965961,0.0096422090347428446,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,1,2515,0.025447316103379723,0.0,2483
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,2,1105,0.10497737556561086,0.0,1047
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,3,647,0.35239567233384855,0.0,533
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,4,705,1.3333333333333333,0.00044579533941236065,257
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,5,2100,6.8933333333333335,0.011912768251291036,2
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,6,16,0.375,0.0,13
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,7,20,0.2,0.0,18
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,16,0.00093660888000930362,0.031951078956462618,0.012308907353405202,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,1,2504,0.025559105431309903,0.0,2472
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,2,1107,0.10840108401084012,0.0,1047
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,3,651,0.35944700460829493,0.0,534
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,4,707,1.3465346534653466,0.00044453424934330166,251
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,5,2065,6.840677966101695,0.012221035025133364,2
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,6,16,0.375,0.0,13
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,7,20,0.2,0.0,18
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,17,0.00061758131811108681,0.032443609109939986,0.014881739331625699,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,1,2501,0.027189124350259896,0.0,2467
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,2,1105,0.10678733031674208,0.0,1046
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,3,654,0.37003058103975534,0.0,533
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,4,731,1.4062927496580027,0.0004299394176275161,240
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,5,2004,6.738522954091817,0.012610840852662845,2
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,6,16,0.375,0.0,13
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,7,20,0.2,0.0,18
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,18,0.00085706325375218021,0.03316059363125097,0.018877561844460707,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,1,2493,0.02727637384677096,0.0,2459
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,2,1098,0.10746812386156648,0.0,1039
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,3,664,0.37650602409638556,0.0,539
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,4,740,1.4486486486486487,0.0004247104247104247,228
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,5,1958,6.673135852911134,0.012666481386656152,2
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,6,16,0.375,0.0,13
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,7,20,0.2,0.0,18
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,19,0.00063662114869793252,0.034597139100976899,0.016172162099375855,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618867,1
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,1,2506,0.019952114924181964,0.0,2481
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,2,1154,0.07972270363951472,0.0,1108
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,3,617,0.14910858995137763,0.0,571
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,4,576,0.6840277777777778,0.0,379
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,5,926,2.572354211663067,0.00660290033940142,80
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,6,1847,7.55062263129399,0.01351632024490479,1
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,7,20,0.2,0.0,18
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,8,30,0.13333333333333333,0.0,28
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,9,89,1.5730337078651686,0.0,33
6,0,0.00053810298375948093,0.044638676079431373,0.021259136568772288,0.0,0.0,0.0,10,315,17.066666666666666,0.09845467382618868,1
6,1,0.00085545151864978828,0.04673811875455304,0.023134154945753101,0.0,0.0,0.0,1,2498,0.020016012810248198,0.0,2473
6,1,0.00085545151864978828,0.04673811875455304,0.023134154945753101,0.0,0.0,0.0,2,1161,0.07924203273040482,0.0,1115
6,1,0.00085545151864978828,0.04673811875455304,0.023134154945753101,0.0,0.0,0.0,3,616,0.1461038961038961,0.0,571
6,1,0.00085545151864978828,0.04673811875455304,0.023134154945753101,0.0,0.0,0.0,4,570,0.6877192982456141,0.0,374
6,1,0.00085545151864978828,0.04673811875455304,0.023134154945753101,0.0,0.0,0.0,5,1079,2.9360518999073215,0.007462818306191798,59
