U22399	U14323
U69213	U26426
U71773	U19516
U13061	U92493
U36619	U08628
U01787	U43300
U05208	U83955
U46273	U08502
U64662	U26731
U74780	U50636
U16120	U65713
U30923	U13109
U35473	U76238
U05539	U48543
U56257	U15161
U55300	U56893
U05596	U62055
U11120	U35995
U52160	U26671
U46596	U11202
U67308	U05009
U04860	U75515
U55483	U09266
U32156	U10701
U39794	U04297
U01786	U05732
U21449	U25890
U35479	U07697
U20175	U53828
U40695	U06936
U50729	U37656
U50448	U17167
U19756	U17095
U05764	U08408
U05113	U64629
U69920	U04888
U17673	U29374
U36673	U65689
U41252	U00378
U31518	U27640
U54410	U38287
U49564	U38401
U14592	U18146
U86138	U30694
U34907	U02922
U35199	U15251
U82335	U06763
U66643	U05719
U02131	U33868
U72984	U02929
U64816	U75762
U40714
U61372	U00156
U45888	U16425
U28217	U05458
U93694	U05065
U65318	U41323
U95578	U01017
U94056	U60484
U25276	U51588
U62137	U27974
U72383	U22327
U23819	U12857
U55967	U56881
U60173	U13701
U87788	U22464
U78748	U00292
U20229	U17838
U17811	U63114
U02966	U35961
U27859	U07110
U66845
U23011	U45890
U10956	U53954
U24723	U03423
U06768	U11211
U11599	U01105
U23708	U01765
U32593	U15891
U43152	U57916
U64227	U11254
U33473	U16325
U22580	U10996
U20128	U86798
U36803	U06245
U65890	U92794
U16787	U03253
U10430	U36778
U62493	U03419
U32090	U04078
U57833	U05613
U29437	U12974
U31850	U19963
U46861	U05800
U02406	U14601
U65508	U07426
U19121	U74162
U24910	U05026
U13621	U08163
U50726
U82711	U76293
U20496	U02116
U03876	U28248
U05727	U83577
U29689	U40771
U18391	U57995
U71470	U27304
U90945	U15608
U03849	U05001
U01201	U45163
U54057	U06626
U64125	U06588
U34583	U40584
U05633	U74764
U00313	U04518
U43704	U54740
U24920	U75246
U00022	U47090
U18880	U36560
U01308	U65108
U52020	U07960
U48869	U00261
U08669	U45471
U01524	U03188
U00311	U11684
U76196	U21348
U19438	U26079
U50729	U69042
U40166	U00884
U84401	U64516
U04561	U37996
U31319	U01190
U00733	U43917
U02350	U09960
U27017	U40926
U81547	U82121
U39084	U07473
U27502	U27504
U02222	U22043
U36260	U39126
U13874	U17189
U07991	U84126
U60058	U04637
U09465	U30792
U03876	U94791
U25705	U28801
U01890	U82165
U00103	U85590
U23613	U38088
U21428	U12337
U04827	U64714
U07697	U41416
U06215	U37182
U06854	U56381
U00899	U14873
U01996	U71259
U09918	U10117
U08845	U09668
U22399	U19118
U36504	U60658
U35624	U06846
U58099	U89711
U05937	U00774
U28696	U55768
U06554	U35698
U10577	U18153
U05682	U17290
U29994	U24567
U16366	U12898
U00276	U76547
U85415	U38608
U22202	U91819
U33380	U37356
U81367	U30061
U11258	U78849
U07321	U47984
U38657	U02057
U27728	U35275
U19420	U03443
U06195	U11681
U31125	U08677
U67780	U00213
U44169	U32210
U93911	U05318
U22674	U38948
U44197	U10527
U66745	U04693
U19027	U37314
U09862	U41737
U00478	U77438
U06443	U15716
U20873	U56881
U06715	U41196
U71544
U23318	U12388
U15738	U02534
U00648	U47538
U03026	U53830
U07418	U02450
U43383	U01868
U48710	U45842
U40489	U12871
U28361	U13012
U49266	U01396
U37833
U13998	U07184
U33505	U30772
U03296	U35819
U25633	U37309
U04179	U61877
U28779	U04947
U19420	U01783
U29889	U10010
U33583	U43518
U00748	U05333
U29066	U15787
U52166	U05404
U82553	U05176
U04052	U50605
U37249	U01786
U94688	U94187
U08484	U12218
U54062	U28948
U23436	U10025
U46000	U03999
U55483	U10249
U02076	U82682
U36836	U04924
U59784	U79540
U07046	U56047
U55455	U40626
U05910	U06267
U10888	U73183
U33738	U73101
U16770	U00676
U78011	U28700
U53217	U37218
U06796	U22499
U49958	U32636
U02927	U94687
U13506	U16501
U05524	U49981
U08539	U32071
U11734	U07084
U32580	U05302
U34430	U14121
U10277	U19926
U06968	U00920
U32390
U22355	U37048
U43587	U53863
U91869	U05728
U06501	U36117
U23215	U72508
U34341	U03522
U02349	U45567
U49154	U14838
U88587	U16559
U04026	U35326
U31512	U19042
U43637	U28127
U45153	U28325
U92218	U02906
U05637	U99268
U31008	U03407
U03273	U42926
U23623	U25190
U46732	U26583
U26006	U17713
U44008	U08392
U43332	U00850
U02968	U49366
U05569	U00270
U56781	U42599
U33681	U13233
U72734	U22395
U02127	U11938
U13045	U27074
U40027	U14582
U05154	U36732
U06492	U93961
U01517	U11541
U04310	U72759
U03081	U34373
U63612	U01242
U17619	U21785
U45150	U02467
U04419	U06182
U05905	U69169
U60375	U53915
U33262	U23192
U20600	U10115
U07535	U52912
U42593	U00285
U26490	U07410
U04386	U07396
U24072	U20008
U09383	U37877
U25144	U02346
U07046	U76770
U13930	U10714
U32549	U25107
U01440	U05934
U00162	U08410
U24106	U10124
U40667	U65876
U30932	U68757
U49312	U01424
U38107	U03527
U02383	U11418
U26335	U12010
U06692	U69812
U15211	U00858
U03387	U15139
U25440	U11704
U24025	U30072
U03398	U70286
U09095	U08859
U44585	U02464
U82741	U18937
U02052	U99894
U21258	U03672
U01010	U29101
U18963	U00121
U33748	U01296
U20256	U47684
U01821	U66227
U12048	U00991
U00088	U39043
U25656	U32339
U03358	U04626
U05503	U11218
U01250	U34536
U46308	U61427
U57016	U84637
U06454	U09314
U65632	U04787
U53902
U09864	U14122
U01215	U04461
U64425	U02194
U06906	U65590
U30398	U53985
U00364	U08434
U70385	U70030
U80796	U01353
U49387	U17442
U00787	U00546
U47085	U28348
U83206	U05699
U87909	U05300
U17178	U23636
U02767	U44739
U19964	U14039
U28495	U04577
U03737	U24687
U06816	U06264
U46494	U08894
U39485	U43040
U42085	U24909
U27480	U02115
U06403	U50102
U42304	U02430
U07310	U05132
U17214	U90525
U04867	U69914
U82938	U24888
U14245	U84253
U97320	U06534
U07628	U79494
U20267	U01243
U85878	U36090
U00801	U22053
U00491	U73255
U20713	U34514
U21620	U01072
U06508	U83428
U58879	U13542
U01206	U64834
U06969	U57080
U97700	U02049
U46595	U40817
U15011	U68633
U74864	U11597
U02910	U17570
U28335	U34436
U60310	U00297
U19012	U06228
U32409	U60174
U06304	U14533
U24928	U64390
U02932	U45966
U17103	U16210
U16112	U85980
U01589	U41435
U07710	U01382
U18505	U04813
U05663	U86732
U68016	U83442
U38389	U01466
U21750	U10949
U16373	U13462
U49729	U38469
U47758	U17288
U03232	U73900
U60985	U25195
U73339	U24864
U17221	U00829
U50206	U01294
U35486	U69267
U04436	U58047
U57631	U02887
U00339	U34856
U33902	U18648
U09794	U21724
U89036	U13303
U00192	U04406
U06545	U65937
U38332	U02772
U03268	U59354
U08528	U81653
U03844	U52948
U42644	U00210
U83371	U01475
U70298	U04280
U44134	U33027
U53392	U14052
U43945	U07487
U31679	U70117
U67908	U09790
U89422	U02274
U02202	U93297
U03806	U46314
U07369	U45066
U48342	U06757
U06304	U15937
U19420	U11799
U29664	U06791
U52837	U26495
U46202	U23369
U46485	U16248
U03135	U05505
U17599	U90033
U01565	U49920
U98840	U14154
U08866	U46966
U00728	U26839
U37059	U11404
U21885	U45993
U13164	U30168
U07078	U10622
U28064	U56215
U39899	U38979
U04386	U12401
U11377	U13426
U44134	U20322
U72171	U02463
U04724	U33582
U43848	U40672
U08882	U84146
U06197	U59140
U05042	U02448
U15201	U04610
U02877	U32384
U02704	U45481
U07394	U92010
U08313	U52814
U35626	U09210
U13639	U30156
U30569	U51091
U24451	U04350
U10812	U06066
U11285	U03443
U36315	U16668
U33515	U11933
U51842	U21164
U97484	U04930
U55298	U88006
U19815	U39601
U71292	U36443
U26373	U10073
U12037	U15413
U49643	U61090
U01983	U32476
U02626	U54556
U07640	U22498
U04151	U84443
U56363	U25487
U58437	U04907
U08214	U66102
U25571	U43720
U66244	U04753
U30356	U93361
U05032	U64496
U17467	U33576
U79337	U01117
U40432	U03428
U06428	U09966
U75978
U53518	U05372
U02407	U34366
U14781	U30924
U66441	U11022
U19328	U02104
U42387	U61777
U09776	U45457
U10332	U25878
U32684
U25489	U45509
U06763	U43313
U23562	U09873
U10824	U27889
U01198	U41259
U16450	U24244
U19269	U61955
U70948	U29966
U43756	U16199
U06355	U09952
U43026	U57884
U92147	U61676
U32408	U52273
U02502	U19677
U52233	U85092
U04041	U20949
U23176	U21262
U16740	U08898
U04998	U43243
U16823	U17781
U03904	U87320
U06857	U74756
U72772	U05000
U75229	U02581
U00808	U88486
U21330	U22033
U06381	U87849
U69999	U05473
U48838	U00245
U14241	U59141
U14297	U21317
U36790	U25503
U34073	U06568
U47987	U20970
U56589	U82872
U30562	U16514
U23178	U86394
U00067	U10257
U73328	U01960
U35428	U06040
U17677	U15841
U92667	U07977
U38829	U03851
U03461	U99585
U48676	U48567
U23144	U18162
U43668	U84389
U01092	U07356
U55524	U83409
U44663	U58129
U46977	U89888
U01538	U37661
U69388	U56893
U25078	U43036
U04129	U04599
U68061	U00409
U89862	U03920
U04571	U83054
U14943	U02818
U73348	U31700
U22814	U01647
U03813	U04110
U16738	U74806
U13581	U89203
U06116	U08456
U36320	U14755
U47482	U01325
U45037	U32000
U21329	U18360
U02525	U21094
U06164	U57578
U39101	U06775
U11020	U18885
U00744	U23066
U13806	U53825
U06387	U57355
U05409	U15871
U22613	U04531
U26827	U30411
U06832	U42990
U14904	U01196
U14042
U18103	U00896
U48126	U21870
U69992	U16884
U02680	U33063
U67844	U76649
U30293	U42368
U74944	U45374
U61576	U00976
U48485	U23671
U14057	U15482
U52525	U00831
U10260	U65163
U39308	U76053
U82145	U43488
U00733	U17964
U50657	U06283
U13625	U22500
U14431	U00059
U44196	U02677
U54740	U08269
U35386	U04416
U01244	U06873
U57324	U11015
U25449	U04279
U61579	U26847
U06142	U11998
U66102	U16867
U55107	U15516
U52739	U01570
U47473	U48536
U45825	U37800
U29868	U06229
U64635	U38805
U41433	U12144
U01890	U21730
U02612	U03135
U08671	U07683
U78626	U30139
U21724	U03419
U27482	U15634
U75453	U07866
U99268	U54465
U32555	U12862
U75501	U25656
U34638	U99661
U70315	U68022
U69239	U41306
U39567	U23207
U05652	U79083
U17266	U39630
U18420	U22465
U17861	U17402
U04382	U63478
U23623	U03478
U56882	U15187
U04140	U78068
U28211	U18011
U86805	U00516
U45476	U85278
U18113	U12462
U01882	U09240
U65741	U03859
U21268	U01894
U84523	U01646
U43530	U10212
U86869	U22534
U47933	U11558
U09195	U07777
U07607	U67728
U07611	U23661
U06576	U10607
U15674	U10160
U11419	U03058
U07687	U02405
U53779	U51790
U24758
U34187	U35819
U20534	U30904
U59617	U19209
U20468	U85768
U06763	U69966
U10207	U29200
U27157	U03763
U12064	U14168
U43697	U47008
U30100	U00061
U03186	U09463
U02568	U18688
U13817	U04717
U51111	U21075
U06494	U23324
U45908	U14541
U53957	U02482
U03098	U77965
U09900	U15581
U30882	U73402
U62651	U19706
U13991	U50697
U28887	U14083
U11842	U02585
U28285	U12677
U51499	U03672
U05522	U08571
U14573	U35627
U17949	U61968
U23014	U45022
U08230	U56844
U10725	U55744
U10300	U13978
U10083	U10731
U03552
U46632	U22651
U90360	U06009
U08728	U42685
U07584	U94062
U56225	U17583
U03838	U17274
U51687	U06704
U51710	U12656
U23855	U17587
U46078	U05268
U81561	U03908
U21535	U69139
U14578	U68238
U02555	U38351
U59405	U26630
U94472	U26289
U07219	U39480
U37141	U69600
U01630	U11839
U15764	U51569
U35305	U02659
U01398	U14911
U19700	U20065
U60286	U93641
U00698	U74658
U00787	U73147
U02290	U65021
U02933	U18973
U06155	U18066
U83386	U23584
U89032	U89027
U84733	U00948
U59118	U27994
U56019	U25271
U00729	U86517
U00540	U28280
U63521	U70147
U07165	U69797
U73657	U71143
U30753	U06586
U59490	U00480
U30970	U11359
U09749	U05678
U43703	U42823
U01569	U97183
U04658	U57155
U37385	U01734
U19003	U09035
U30135	U21678
U54010	U04983
U05820	U80213
U01590	U58002
U14714	U27927
U63206	U70506
U04366	U15283
U09086	U17633
U35620	U17854
U21196	U25534
U02846	U29053
U03626	U98275
U00274	U08434
U20710	U01419
U65888	U36391
U44828	U73193
U00184	U10357
U86577	U01261
U29131	U06185
U07846	U39665
U39451	U06774
U52572
U13173	U03558
U06772	U66614
U02541	U76052
U38165	U35508
U62113	U28639
U09405	U20890
U00845	U33707
U64033	U56395
U00540	U48356
U11340	U18206
U12978	U10380
U08361	U05001
U02872	U60314
U08882	U41126
U02695	U43613
U34206	U46252
U14264	U70365
U23890	U65908
U46333	U02698
U18812	U04952
U25230	U20942
U03689	U65772
U00052	U37925
U20476	U65872
U05224	U78318
U80827	U07986
U10607	U10293
U03600	U74822
U33587	U20244
U21116	U03551
U19349	U36709
U12191	U32404
U06506	U50262
U35257	U19247
U28547	U07645
U16405	U72534
U60698	U03469
U18170	U19063
U48895	U96136
U18210	U30783
U36200	U36199
U02003	U88098
U21512	U50029
U54929	U20091
U12301	U04855
U93589	U05005
U08277	U23119
U15749	U28879
U34955	U01322
U42958	U06921
U05963	U28313
U81936	U56145
U22065	U07662
U18791	U49981
U55922	U84382
U00458	U34885
U63735	U04451
U56348	U47972
U25600	U36482
U49918	U25977
U88452	U06470
U09090	U13197
U07053	U80635
U18215	U13332
U06895	U43738
U02228	U80851
U73402	U03422
U21097	U22616
U01728
U77882	U81647
U54113	U30581
U01950	U01526
U05090	U63012
U67994	U13512
U10173	U42303
U01775	U16277
U45270	U06579
U07787	U15536
U05384	U25872
U08453	U22682
U42397	U46629
U81085	U04565
U81169	U07782
U03162	U85171
U25391	U06229
U15932	U05796
U05521	U63658
U11667	U22095
U31962	U87570
U66382	U02608
U04310	U00358
U11090	U23121
U26633	U37626
U04422	U04301
U07261	U54451
U09671	U00366
U15617	U64312
U73331	U15305
U05807	U68058
U09738	U40324
U35852	U66951
U38433	U35275
U28982	U61380
U03557	U26069
U71573	U68124
U01054	U32774
U14581	U24219
U73339	U14264
U04491	U76374
U11617	U32824
U25323	U72811
U47878
U01819	U34488
U04026	U28034
U30286	U98613
U04042	U17861
U07352	U26873
U14237	U16776
U42494	U93294
U01085	U48532
U80057	U30777
U59687	U36641
U25230	U02583
U29872	U08561
U60528	U43728
U04616	U88191
U12359	U33489
U02033	U10076
U24037	U26054
U72760	U61903
U06671	U97633
U05255	U47519
U04009	U36854
U89899	U07340
U07646	U71670
U06402	U82463
U03092	U62346
U04041	U13833
U89389	U05386
U26874	U03390
U08951	U69099
U73987	U02937
U13452	U22561
U43334
U09329	U33202
U49566	U46356
U01421	U20626
U08398	U06315
U37958	U00778
U18500	U17573
U60387	U21872
U45772	U22095
U10801	U28439
U35438	U54753
U23811	U07755
U03040	U42891
U86467	U43997
U48226	U04789
U29096	U03069
U79130	U87877
U03655	U23274
U13143	U01955
U15062	U33949
U20900	U77755
U23121	U40167
U74188	U01073
U23235	U24317
U21284	U55282
U90622	U20135
U18563	U04566
U40775	U02121
U00399	U69946
U56312	U06133
U26847	U01445
U45932	U00760
U01952	U01733
U06472	U68785
U19531	U24615
U11978	U24706
U37288	U09229
U83042	U01286
U11086	U78121
U01082	U85544
U67099	U65183
U83401	U01476
U01246	U42110
U00828	U22882
U04243	U52985
U05162	U02429
U04974	U52634
U75166	U07020
U09167	U90753
U25872	U06437
U15930	U63964
U07538	U59075
U20492	U11963
U74883	U10883
U73059	U03136
U64515	U06876
U17539	U20203
U73026	U02496
U23021	U07730
U88540	U03035
U01832	U71258
U09687	U05164
U02896	U58464
U56125
U00795	U26600
U52525	U71893
U52108	U14498
U40760	U06161
U91758	U52065
U66169	U59109
U46209	U36529
U36364	U09974
U55201	U10782
U39629	U00547
U01366	U07193
U13955	U27946
U30072	U39213
U60746	U60001
U05087	U16305
U22203	U24968
U04272	U09867
U38354	U02986
U42637	U16700
U14408	U47070
U02033	U10362
U28850	U10003
U06912	U00792
U76484	U06507
U33973	U27922
U23640	U03162
U01882	U45564
U03581	U74989
U10254	U00933
U24678	U04940
U09899	U09898
U21941	U18240
U02555
U07230	U41147
U22451	U70824
U70927	U05057
U20471	U67276
U01226	U69657
U54568	U61906
U22582	U12526
U00578	U44732
U43094	U19900
U25301	U17913
U01693	U72773
U03567	U12670
U10754	U56011
U61655	U52410
U43733	U04392
U05313	U45884
U29214	U72428
U09371	U06927
U54952	U21268
U19494	U14051
U30542	U17735
U03518	U76190
U36015	U72951
U31183	U46091
U04475	U77364
U01082	U32827
U88703	U01264
U56955	U44757
U07761	U24510
U74640	U07187
U41614	U30248
U23699	U04046
U20443	U02435
U04378	U53790
U05758	U01783
U30117	U64041
U16416	U67035
U07073	U43418
U60994	U63889
U48302	U71530
U20504	U56596
U04676	U10752
U16009	U09210
U95867	U07810
U22202	U26464
U55446	U62432
U44753	U01125
U34907	U49777
U28543	U53143
U28337	U15068
U17178	U11938
U07618	U07681
U36428	U55168
U07611	U86676
U66356	U23993
U69457	U00270
U24128	U78451
U85020	U42872
U08188	U10791
U22168	U58921
U12551	U17536
U22375	U06562
U14612	U19658
U33749	U97817
U02177	U18745
U12963	U14990
U00425	U21865
U14409	U00744
U13919	U03097
U29287	U76506
U16519	U10386
U07569	U39110
U00414	U74624
U04878	U33789
U21517	U23126
U15462	U11549
U17662	U02866
U58451	U05234
U94887	U33762
U17540	U09970
U73087	U10927
U90923	U00628
U58501	U39647
U31446	U27953
U25287	U91426
U19937	U02196
U17618	U02367
U09565	U47121
U14831	U57006
U81551	U08713
U91899	U02163
U56841	U91559
U61900	U40152
U58214	U24065
U56691	U25854
